Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2024,9635,k926,2024-02-12,Manama,CH,Bahrain,231,125,22370,32,Hard,164000
2024,2907,k926,2024-02-05,Nottingham,CH,Great Britain,247,22,3844,32,Hard,74825
2024,7652,k926,2024-01-29,Koblenz,CH,Germany,255,7,2127,32,Hard,120950
2024,2837,k926,2024-01-22,Ottignies-Louvain-la-Neuve,CH,Belgium,262,3,795,32,Hard,148625
2024,9623,k926,2024-01-15,Tenerife 1,CH,Spain,262,14,3657,32,Hard,120950
2024,8312,a0ab,2024-11-25,Maia,CH,Portugal,212,7,2042,32,Clay,120950
2024,2955,a0ab,2024-11-18,Montemar,CH,Spain,203,0,785,32,Clay,74825
2024,2963,a0ab,2024-11-11,Lyon (Décines-Charpieu),CH,France,205,6,1300,32,Hard,74825
2024,444,a0ab,2024-10-28,Bratislava 2,CH,Slovakia,209,3,730,32,Hard,148625
2024,7341,a0ab,2024-10-21,Brest,CH,France,210,2,1304,32,Hard,120950
2024,429,a0ab,2024-10-14,Stockholm,250,Sweden,210,0,2209,28,Hard,690135
2024,2823,a0ab,2024-10-07,Valencia,CH,Spain,212,0,1608,32,Clay,148625
2024,7913,a0ab,2024-09-30,Braga,CH,Portugal,212,0,832,32,Clay,74825
2024,7742,a0ab,2024-09-23,Lisbon,CH,Portugal,215,2,1339,32,Clay,120950
2024,448,a0ab,2024-09-09,Szczecin,CH,Poland,203,8,2683,32,Clay,148625
2024,1763,a0ab,2024-09-02,Genoa,CH,Italy,261,8,2673,32,Clay,148625
2024,2933,a0ab,2024-08-26,Porto 2,CH,Potugal,261,75,11415,32,Clay,74825
2024,9544,a0ab,2024-07-22,Verona,CH,Italy,222,0,1306,32,Clay,120950
2024,9198,a0ab,2024-07-15,Amersfoort,CH,Netherlands,219,6,1300,32,Clay,74825
2024,9351,a0ab,2024-07-08,Trieste,CH,Italy,228,14,3619,32,Clay,120950
2024,2879,a0ab,2024-07-01,Karlsruhe,CH,Germany,228,12,2218,32,Clay,74825
2024,540,a0ab,2024-07-01,Wimbledon,GS,Great Britain,228,0,18960,128,Grass,20747000
2024,9500,a0ab,2024-06-03,Zagreb,CH,Croatia,235,0,808,32,Clay,74825
2024,520,a0ab,2024-05-27,Roland Garros,GS,France,235,8,30433,128,Clay,24961000
2024,7015,a0ab,2024-05-27,Vicenza,CH,Italy,235,12,2250,32,Clay,74825
2024,2871,a0ab,2024-05-13,Oeiras 4,CH,Portugal,237,4,802,32,Clay,74825
2024,7707,a0ab,2024-05-06,Francavilla al Mare,CH,Italy,237,6,1291,32,Clay,74825
2024,2151,a0ab,2024-04-22,Rome,CH,Italy,233,0,794,32,Clay,74825
2024,9514,a0ab,2024-04-15,Oeiras 3,CH,Portugal,230,5,1559,32,Clay,148625
2024,9472,a0ab,2024-03-18,Zadar,CH,Croatia,254,44,6549,32,Clay,74825
2024,8297,a0ab,2024-03-11,Hamburg,CH,Germany,244,0,405,32,Hard,36900
2024,2847,a0ab,2024-02-26,Tenerife 3,CH,Spain,246,0,190,32,Hard,74825
2024,2839,a0ab,2024-02-19,Tenerife 2,CH,Spain,258,10,1293,32,Hard,74825
2024,9635,a0ab,2024-02-12,Manama,CH,Bahrain,265,13,2675,32,Hard,164000
2024,2907,a0ab,2024-02-05,Nottingham,CH,Great Britain,269,0,803,32,Hard,74825
2024,2837,a0ab,2024-01-22,Ottignies-Louvain-la-Neuve,CH,Belgium,263,13,2637,32,Hard,148625
2024,9623,a0ab,2024-01-15,Tenerife 1,CH,Spain,263,7,2146,32,Hard,120950
2024,2833,a0ab,2024-01-08,Oeiras 2,CH,Portugal,263,0,815,32,Hard,74825
2024,2831,a0ab,2024-01-01,Oeiras 1,CH,Portugal,265,0,408,32,Hard,36900
2024,341,mw76,2024-11-04,Metz,250,France,189,0,1837,28,Hard,579320
2024,7341,mw76,2024-10-21,Brest,CH,France,186,7,2130,32,Hard,120950
2024,1796,mw76,2024-10-14,St. Brieuc,CH,France,185,0,815,32,Hard,74825
2024,9625,mw76,2024-10-07,Roanne,CH,France,204,50,10649,32,Hard,120950
2024,6857,mw76,2024-09-30,Mouilleron le Captif,CH,France,204,0,1340,32,Hard,120950
2024,2273,mw76,2024-09-23,Orleans,CH,France,204,0,1635,32,Hard,148625
2024,9552,mw76,2024-09-16,Saint-Tropez,CH,France,216,16,4563,32,Hard,148625
2024,3503,mw76,2024-09-09,Rennes,CH,France,197,7,2173,32,Hard,120950
2024,9120,mw76,2024-09-02,Cassis,CH,France,198,0,823,32,Hard,74825
2024,560,mw76,2024-08-26,US Open,GS,"NY, U.S.A.",198,0,25000,128,Hard,33977000
2024,2785,mw76,2024-07-22,Zug,CH,Switzerland,173,0,1594,32,Clay,148625
2024,9198,mw76,2024-07-15,Amersfoort,CH,Netherlands,172,0,807,32,Clay,74825
2024,526,mw76,2024-07-08,Braunschweig,CH,Germany,170,0,1587,32,Clay,148625
2024,540,mw76,2024-07-01,Wimbledon,GS,Great Britain,170,0,18960,128,Grass,20747000
2024,9005,mw76,2024-06-17,Ilkley,CH,Great Britain,173,3,781,32,Grass,148625
2024,321,mw76,2024-06-10,Stuttgart,250,Germany,179,13,8508,28,Grass,734915
2024,460,mw76,2024-06-03,Heilbronn,CH,Germany,177,0,1302,32,Clay,120950
2024,520,mw76,2024-05-27,Roland Garros,GS,France,177,0,21738,128,Clay,24961000
2024,3824,mw76,2024-05-13,Bordeaux,CH,France,183,19,3920,28,Clay,205000
2024,9697,mw76,2024-05-06,Mauthausen,CH,Austria,183,0,1291,32,Clay,120950
2024,2151,mw76,2024-04-22,Rome,CH,Italy,186,6,1279,32,Clay,74825
2024,425,mw76,2024-04-15,Barcelona,500,Spain,187,0,3464,48,Clay,2782960
2024,360,mw76,2024-04-01,Marrakech,250,Morocco,185,0,1829,28,Clay,579320
2024,2911,mw76,2024-03-25,Naples,CH,Italy,187,8,2615,32,Clay,148625
2024,9472,mw76,2024-03-18,Zadar,CH,Croatia,187,0,811,32,Clay,74825
2024,2827,mw76,2024-03-11,Szekesfehervar,CH,Hungary,190,12,2264,32,Clay,74825
2024,9162,mw76,2024-02-19,Pau,CH,France,189,0,1579,32,Hard,148625
2024,398,mw76,2024-02-12,Cherbourg,CH,France,218,44,6487,32,Hard,74825
2024,2907,mw76,2024-02-05,Nottingham,CH,Great Britain,250,44,6487,32,Hard,74825
2024,375,mw76,2024-01-29,Montpellier,250,France,239,0,1839,28,Hard,579320
2024,6239,mw76,2024-01-22,Quimper,CH,France,261,35,7709,32,Hard,148625
2024,9623,mw76,2024-01-15,Tenerife 1,CH,Spain,261,0,1314,32,Hard,120950
2024,2833,mw76,2024-01-08,Oeiras 2,CH,Portugal,264,6,1313,32,Hard,74825
2024,8348,i0a7,2024-12-02,M15 Antalya,FU,Turkiye,327,2,438,32,Clay,15000
2024,9450,i0a7,2024-11-18,M25 Antalya,FU,Turkey,355,8,1255,32,Clay,25000
2024,8335,i0a7,2024-11-11,M15 Antalya,FU,Turkiye,358,15,2160,32,Clay,15000
2024,4875,i0a7,2024-11-04,M15 Antalya,FU,Turkiye,359,4,753,32,Clay,15000
2024,4869,i0a7,2024-10-21,M15 Tsaghkadzor,FU,Armenia,385,15,2160,32,Clay,15000
2024,4862,i0a7,2024-10-14,M15 Tsaghkadzor,FU,Armenia,355,0,156,32,Clay,15000
2024,4442,i0a7,2024-09-30,M25 Zaragoza,FU,Spain,349,3,730,32,Clay,25000
2024,4854,i0a7,2024-09-23,M15 Targu Mures,FU,Targu Mures,352,15,1444,32,Clay,15000
2024,4802,i0a7,2024-09-16,M25 Satu Mare,FU,Romania,358,3,730,32,Clay,25000
2024,1755,i0a7,2024-09-02,M15 Constanta,FU,Romania,376,15,2160,32,Clay,15000
2024,4394,i0a7,2024-08-26,M15 Bucharest,FU,Romania,376,2,438,32,Clay,15000
2024,4424,i0a7,2024-08-19,M15 Arad,FU,Romania,376,2,438,32,Clay,15000
2024,4384,i0a7,2024-08-12,M15 Targu Jiu,FU,Romania,378,1,258,32,Clay,15000
2024,4375,i0a7,2024-07-29,M25 Pitesti,FU,Romania,385,8,1255,32,Clay,25000
2024,8302,i0a7,2024-07-22,M25+H Bacau,FU,Romania,391,1,430,32,Clay,25000
2024,302,i0a7,2024-07-15,M15 Bucharest,FU,Romania,377,2,438,32,Clay,15000
2024,8394,i0a7,2024-07-08,Iasi,CH,Romania,391,0,1300,32,Clay,120950
2024,2931,i0a7,2024-07-01,Brasov,CH,Romania,391,0,798,32,Clay,74825
2024,8405,i0a7,2024-06-24,M25 Satu Mare,FU,Romania,389,8,839,32,Clay,25000
2024,4758,i0a7,2024-06-17,M15 Cluj Napoca,FU,Romania,396,1,258,32,Clay,15000
2024,4741,i0a7,2024-06-10,M15 Oradea,FU,Romania,396,4,753,32,Clay,15000
2024,4707,i0a7,2024-05-27,M15 Constanta,FU,Romania,386,4,753,32,Clay,15000
2024,4678,i0a7,2024-05-13,M15 Bucharest,FU,Romania,315,4,753,32,Clay,15000
2024,4669,i0a7,2024-05-06,M25 Valldoreix,FU,Spain,315,1,430,32,Clay,25000
2024,4659,i0a7,2024-04-29,M25 Sabadell,FU,Spain,314,3,730,32,Clay,25000
2024,1797,i0a7,2024-04-22,Ostrava,CH,Czech Republic,314,0,794,32,Clay,74825
2024,4462,i0a7,2024-04-15,Bucharest,250,Romania,289,0,1695,28,Clay,579320
2024,8388,i0a7,2024-04-08,Split,CH,Croatia,288,0,807,32,Clay,74825
2024,9132,i0a7,2024-04-01,Barcelona,CH,Spain,267,12,2234,32,Clay,74825
2024,4609,i0a7,2024-03-25,M25 Santa Margherita di Pula,FU,Italy,255,3,730,32,Clay,25000
2024,2915,i0a7,2024-03-04,Kigali 2,CH,Rwanda,253,0,410,32,Clay,41000
2024,2913,i0a7,2024-02-26,Kigali 1,CH,Rwanda,258,8,1155,32,Clay,41000
2024,4545,i0a7,2024-02-19,M25 Hammamet,FU,Tunisia,263,1,430,32,Clay,25000
2024,4536,i0a7,2024-02-12,M25 Hammamet,FU,Tunisia,263,0,260,32,Clay,25000
2024,4507,i0a7,2024-02-05,M25 Hammamet,FU,Tunisia,267,8,1255,32,Clay,25000
2024,4513,i0a7,2024-01-29,G1 GRE vs ROM,DC,Greece,265,0,0,4,Hard,0
2024,8155,i0a7,2024-01-22,M15 Antalya,FU,Turkiye,265,15,2160,32,Clay,15000
2024,2801,i0a7,2024-01-15,Nonthaburi 3,CH,Thailand,265,0,210,32,Hard,82000
2024,2795,i0a7,2024-01-08,Nonthaburi 2,CH,Thailand,267,0,800,32,Hard,82000
2024,544,b0ej,2024-11-11,Montevideo,CH,Uruguay,161,100,18230,32,Clay,133250
2024,6579,b0ej,2024-11-04,Lima 2,CH,Peru,160,0,800,32,Clay,82000
2024,2895,b0ej,2024-10-21,Curitiba,CH,Brazil,159,7,2175,32,Clay,133250
2024,6307,b0ej,2024-10-14,Campinas,CH,Brazil,214,100,18230,32,Clay,133250
2024,2811,b0ej,2024-10-07,Villa Maria,CH,Argentina,225,7,2175,32,Clay,133250
2024,2803,b0ej,2024-09-23,Charleston,CH,"SC, U.S.A.",232,22,3900,32,Hard,82000
2024,8281,b0ej,2024-09-16,Columbus,CH,"OH, U.S.A.",200,12,2270,32,Hard,82000
2024,7345,b0ej,2024-09-09,Las Vegas,CH,"NV, U.S.A",231,44,6575,32,Hard,82000
2024,560,b0ej,2024-08-26,US Open,GS,"NY, U.S.A.",230,0,25000,128,Hard,33977000
2024,7316,b0ej,2024-08-12,Cary,CH,"NC, U.S.A.",210,14,3690,32,Hard,133250
2024,2941,b0ej,2024-08-05,Lincoln,CH,"NE, USA",210,0,800,32,Hard,82000
2024,418,b0ej,2024-07-29,Washington,500,"DC, U.S.A.",210,0,2455,48,Hard,2100230
2024,877,b0ej,2024-07-15,Granby,CH,Canada,213,6,1350,32,Hard,82000
2024,7542,b0ej,2024-07-08,Winnipeg,CH,Canada,208,0,800,32,Hard,82000
2024,2883,b0ej,2024-07-01,Bloomfield Hills,CH,"MI, U.S.A.",208,0,800,32,Hard,82000
2024,540,b0ej,2024-07-01,Wimbledon,GS,Great Britain,208,0,18960,128,Grass,20747000
2024,9835,b0ej,2024-06-17,Sassuolo,CH,Italy,224,16,4408,32,Clay,148625
2024,7536,b0ej,2024-06-10,Lyon,CH,France,225,0,1296,32,Clay,120950
2024,520,b0ej,2024-05-27,Roland Garros,GS,France,224,0,21738,128,Clay,24961000
2024,2871,b0ej,2024-05-13,Oeiras 4,CH,Portugal,231,6,1292,32,Clay,74825
2024,7707,b0ej,2024-05-06,Francavilla al Mare,CH,Italy,231,6,1291,32,Clay,74825
2024,5067,b0ej,2024-04-22,Savannah,CH,"GA, U.S.A.",200,12,2270,32,Clay,82000
2024,692,b0ej,2024-04-15,Tallahassee,CH,"FL, U.S.A.",201,0,800,32,Clay,82000
2024,5069,b0ej,2024-04-08,Sarasota,CH,"FL, U.S.A.",196,6,1350,32,Clay,82000
2024,717,b0ej,2024-04-01,Houston,250,"TX, U.S.A.",193,0,1935,28,Clay,661585
2024,2917,b0ej,2024-03-18,Merida,CH,Mexico,230,50,5660,32,Clay,41000
2024,6961,b0ej,2024-02-26,New Delhi,CH,India,242,22,3900,32,Hard,82000
2024,7100,b0ej,2024-02-19,Pune,CH,India,247,7,2175,32,Hard,133250
2024,7808,b0ej,2024-02-12,Bengaluru,CH,India,255,7,2175,32,Hard,133250
2024,2901,b0ej,2024-01-22,Punta del Este ,CH,Uruguay,258,0,210,32,Clay,82000
2024,9678,b0ej,2024-01-15,Buenos Aires (Argentino) 2,CH,Argentina,258,4,680,32,Clay,41000
2024,1210,b0ej,2024-01-08,Buenos Aires (Argentino) 1,CH,Argentina,268,8,1155,32,Clay,41000
2024,6626,u134,2024-11-18,Yokohama,CH,Japan,141,0,800,32,Hard,82000
2024,7397,u134,2024-11-11,Kobe,CH,Japan,144,14,3690,32,Hard,133250
2024,8386,u134,2024-11-04,Matsuyama,CH,Japan,140,6,1350,32,Hard,82000
2024,2949,u134,2024-10-21,Taipei 2,CH,Chinese Taipei,139,8,2675,32,Hard,164000
2024,9410,u134,2024-10-14,Almaty,250,Kazakhstan,140,7,5560,28,Hard,1036700
2024,2947,u134,2024-10-07,Hangzhou,CH,China,135,0,1610,32,Hard,164000
2024,5014,u134,2024-09-30,ATP Masters 1000 Shanghai,1000,China,135,0,7000,96,Hard,8995555
2024,329,u134,2024-09-23,Tokyo,500,Japan,136,0,4080,32,Hard,1818380
2024,4713,u134,2024-09-16,Hangzhou,250,China,160,63,30245,28,Hard,1000630
2024,2937,u134,2024-09-09,Guangzhou (Huangpu),CH,China,161,0,1310,32,Hard,133250
2024,560,u134,2024-08-26,US Open,GS,"NY, U.S.A.",197,0,25000,128,Hard,33977000
2024,7783,u134,2024-08-26,Zhangjiagang,CH,China,197,75,11200,32,Hard,82000
2024,418,u134,2024-07-29,Washington,500,"DC, U.S.A.",194,0,2455,48,Hard,2100230
2024,877,u134,2024-07-15,Granby,CH,Canada,214,22,3900,32,Hard,82000
2024,7542,u134,2024-07-08,Winnipeg,CH,Canada,203,0,800,32,Hard,82000
2024,540,u134,2024-07-01,Wimbledon,GS,Great Britain,203,8,31600,128,Grass,20747000
2024,520,u134,2024-05-27,Roland Garros,GS,France,210,8,30433,128,Clay,24961000
2024,2278,u134,2024-05-13,Taipei,CH,Chinese Taipei,189,0,800,32,Hard,82000
2024,6965,u134,2024-04-29,Guangzhou,CH,China,168,0,800,32,Hard,82000
2024,2897,u134,2024-04-22,Shenzhen (Luohu),CH,China,168,0,800,32,Hard,82000
2024,1741,u134,2024-04-08,Busan,CH,South Korea,241,125,22370,32,Hard,164000
2024,8297,u134,2024-03-11,Hamburg,CH,Germany,245,4,678,32,Hard,36900
2024,9516,u134,2024-03-04,Lugano,CH,Switzerland,245,2,401,32,Hard,74825
2024,7203,u134,2024-02-05,Burnie 2,CH,Australia,249,22,3900,32,Hard,82000
2024,5018,u134,2024-01-29,Burnie,CH,Australia,268,22,3900,32,Hard,82000
2024,2795,u134,2024-01-08,Nonthaburi 2,CH,Thailand,274,12,2270,32,Hard,82000
2024,2791,u134,2024-01-01,Nonthaburi 1,CH,Thailand,269,0,800,32,Hard,82000
2024,8310,k0e6,2024-11-04,Helsinki,CH,Finland,188,0,1587,32,Hard,148625
2024,444,k0e6,2024-10-28,Bratislava 2,CH,Slovakia,186,13,2612,32,Hard,148625
2024,7341,k0e6,2024-10-21,Brest,CH,France,199,25,6237,32,Hard,120950
2024,9410,k0e6,2024-10-14,Almaty,250,Kazakhstan,198,7,5560,28,Hard,1036700
2024,5014,k0e6,2024-09-30,ATP Masters 1000 Shanghai,1000,China,195,0,7000,96,Hard,8995555
2024,7581,k0e6,2024-09-16,Chengdu,250,China,252,113,61115,28,Hard,1171655
2024,2937,k0e6,2024-09-09,Guangzhou (Huangpu),CH,China,251,0,1310,32,Hard,133250
2024,6313,k0e6,2024-09-02,Shanghai,CH,China,259,14,3690,32,Hard,133250
2024,2789,k0e6,2024-08-12,Grodzisk Mazowiecki,CH,Poland,260,0,813,32,Hard,74825
2024,9526,k0e6,2024-07-29,Porto,CH,Portugal,261,8,2627,32,Hard,148625
2024,783,k0e6,2024-07-22,Segovia,CH,Spain,256,4,675,32,Hard,36900
2024,9351,k0e6,2024-07-08,Trieste,CH,Italy,256,0,1300,32,Clay,120950
2024,2879,k0e6,2024-07-01,Karlsruhe,CH,Germany,256,0,798,32,Clay,74825
2024,6757,k0e6,2024-06-17,Blois,CH,France,262,14,1926,32,Clay,36900
2024,7536,k0e6,2024-06-10,Lyon,CH,France,268,7,2116,32,Clay,120950
2024,558,k0e6,2024-06-03,Prostejov,CH,Czech Republic,257,0,1302,32,Clay,120950
2024,7015,k0e6,2024-05-27,Vicenza,CH,Italy,257,4,810,32,Clay,74825
2024,2921,k0e6,2024-05-06,Wuxi,CH,China,269,22,3900,32,Hard,82000
2024,6965,k0e6,2024-04-29,Guangzhou,CH,China,261,0,800,32,Hard,82000
2024,2897,k0e6,2024-04-22,Shenzhen (Luohu),CH,China,261,12,2270,32,Hard,82000
2024,7490,k0e6,2024-04-15,Gwangju,CH,South Korea,248,12,2270,32,Hard,82000
2024,1741,k0e6,2024-04-08,Busan,CH,South Korea,259,8,2675,32,Hard,164000
2024,4606,k0e6,2024-03-25,M25 Saint Dizier,FU,France,262,16,2120,32,Hard,25000
2024,4590,k0e6,2024-03-18,M25 Toulouse-Balma,FU,France,262,0,260,32,Hard,25000
2024,9162,k0e6,2024-02-19,Pau,CH,France,259,0,399,32,Hard,148625
2024,398,k0e6,2024-02-12,Cherbourg,CH,France,262,12,2232,32,Hard,74825
2024,2837,k0e6,2024-01-22,Ottignies-Louvain-la-Neuve,CH,Belgium,267,5,1596,32,Hard,148625
2024,9623,k0e6,2024-01-15,Tenerife 1,CH,Spain,267,0,1314,32,Hard,120950
2024,728,f0dm,2024-09-09,M25+H Plaisir,FU,France,258,8,1255,32,Hard,25000
2024,4142,f0dm,2024-08-05,M25 Roehampton,FU,Great Britain,240,8,1255,32,Hard,25000
2024,783,f0dm,2024-07-22,Segovia,CH,Spain,241,1,207,32,Hard,36900
2024,540,f0dm,2024-07-01,Wimbledon,GS,Great Britain,247,0,75870,128,Grass,20747000
2024,741,f0dm,2024-06-24,Eastbourne,250,Great Britain,243,0,2315,28,Grass,740160
2024,9005,f0dm,2024-06-17,Ilkley,CH,Great Britain,249,8,2589,32,Grass,148625
2024,7740,f0dm,2024-06-10,Nottingham 2,CH,Great Britain,246,0,1582,32,Grass,148625
2024,7297,f0dm,2024-06-03,Surbiton,CH,Great Britain,246,0,1589,32,Grass,148625
2024,2278,f0dm,2024-05-13,Taipei,CH,Chinese Taipei,249,12,2270,32,Hard,82000
2024,2921,f0dm,2024-05-06,Wuxi,CH,China,249,0,800,32,Hard,82000
2024,2897,f0dm,2024-04-22,Shenzhen (Luohu),CH,China,253,6,1350,32,Hard,82000
2024,7490,f0dm,2024-04-15,Gwangju,CH,South Korea,258,6,1350,32,Hard,82000
2024,1741,f0dm,2024-04-08,Busan,CH,South Korea,271,8,2675,32,Hard,164000
2024,4590,f0dm,2024-03-18,M25 Toulouse-Balma,FU,France,265,3,730,32,Hard,25000
2024,2795,f0dm,2024-01-08,Nonthaburi 2,CH,Thailand,270,22,3900,32,Hard,82000
2024,8268,m0oq,2024-11-25,Yokkaichi,CH,Japan,255,0,800,32,Hard,82000
2024,6626,m0oq,2024-11-18,Yokohama,CH,Japan,260,12,2270,32,Hard,82000
2024,7397,m0oq,2024-11-11,Kobe,CH,Japan,259,7,2175,32,Hard,133250
2024,8386,m0oq,2024-11-04,Matsuyama,CH,Japan,265,10,1350,32,Hard,82000
2024,2817,m0oq,2024-10-28,Sydney,CH,Australia,262,0,800,32,Hard,82000
2024,7797,m0oq,2024-10-14,Shenzhen (Longhua),CH,China,276,14,3690,32,Hard,133250
2024,2947,m0oq,2024-10-07,Hangzhou,CH,China,272,0,1610,32,Hard,164000
2024,2939,m0oq,2024-09-23,Nonthaburi 4,CH,Thailand,297,25,6340,32,Hard,133250
2024,4713,m0oq,2024-09-16,Hangzhou,250,China,302,7,5365,28,Hard,1000630
2024,2937,m0oq,2024-09-09,Guangzhou (Huangpu),CH,China,322,7,2175,32,Hard,133250
2024,4796,m0oq,2024-09-02,M25 Bali,FU,Indonesia,289,8,1255,32,Hard,25000
2024,4169,m0oq,2024-08-12,M25 Aldershot,FU,Great Britain,311,1,430,32,Hard,25000
2024,4142,m0oq,2024-08-05,M25 Roehampton,FU,Great Britain,321,25,3600,32,Hard,25000
2024,4148,m0oq,2024-07-29,M25 Roehampton,FU,Great Britain,323,0,260,32,Hard,25000
2024,4366,m0oq,2024-07-15,M25 Nottingham,FU,Great Britain,328,25,3600,32,Grass,25000
2024,9845,m0oq,2024-07-08,M25 Nottingham,FU,Great Britain,334,3,730,32,Grass,25000
2024,4355,m0oq,2024-07-01,M25+H Ajaccio,FU,France,334,8,1255,32,Hard,25000
2024,741,m0oq,2024-06-24,Eastbourne,250,Great Britain,342,13,8489,28,Grass,740160
2024,786,m0oq,2024-06-17,Poznan,CH,Poland,346,2,396,32,Clay,74825
2024,7740,m0oq,2024-06-10,Nottingham 2,CH,Great Britain,348,0,399,32,Grass,148625
2024,2278,m0oq,2024-05-13,Taipei,CH,Chinese Taipei,351,0,800,32,Hard,82000
2024,2921,m0oq,2024-05-06,Wuxi,CH,China,351,4,800,32,Hard,82000
2024,2897,m0oq,2024-04-22,Shenzhen (Luohu),CH,China,365,10,1350,32,Hard,82000
2024,7490,m0oq,2024-04-15,Gwangju,CH,South Korea,364,10,1350,32,Hard,82000
2024,1741,m0oq,2024-04-08,Busan,CH,South Korea,370,3,810,32,Hard,164000
2024,4591,m0oq,2024-03-18,M25 Swan Hill,FU,Australia,378,1,430,32,Grass,25000
2024,4572,m0oq,2024-03-11,M25 Mildura,FU,Australia,317,8,1255,32,Grass,25000
2024,4551,m0oq,2024-02-26,M25 Traralgon,FU,Australia,330,0,174,32,Hard,25000
2024,4540,m0oq,2024-02-19,M25 Traralgon,FU,Australia,280,8,1255,32,Hard,25000
2024,7203,m0oq,2024-02-05,Burnie 2,CH,Australia,276,12,2270,32,Hard,82000
2024,5018,m0oq,2024-01-29,Burnie,CH,Australia,270,6,1350,32,Hard,82000
2024,580,m0oq,2024-01-15,Australian Open,GS,Australia,269,0,80220,128,Hard,38923200
2024,8998,m0oq,2024-01-08,Adelaide,250,Australia,278,7,7095,28,Hard,661585
2024,339,m0oq,2024-01-01,Brisbane,250,Australia,272,0,1815,32,Hard,661585
2024,5014,hc21,2024-09-30,ATP Masters 1000 Shanghai,1000,China,141,10,13500,96,Hard,8995555
2024,7581,hc21,2024-09-16,Chengdu,250,China,139,0,3425,28,Hard,1171655
2024,4808,hc21,2024-09-09,G1 POL vs KOR,DC,Poland,141,0,0,4,Hard,0
2024,6313,hc21,2024-09-02,Shanghai,CH,China,152,7,2175,32,Hard,133250
2024,560,hc21,2024-08-26,US Open,GS,"NY, U.S.A.",152,8,38000,128,Hard,33977000
2024,7783,hc21,2024-08-26,Zhangjiagang,CH,China,152,22,3900,32,Hard,82000
2024,7316,hc21,2024-08-12,Cary,CH,"NC, U.S.A.",156,4,1310,32,Hard,133250
2024,418,hc21,2024-07-29,Washington,500,"DC, U.S.A.",175,66,28055,48,Hard,2100230
2024,2797,hc21,2024-07-22,Chicago,CH,"IL, U.S.A.",181,12,2270,32,Hard,82000
2024,315,hc21,2024-07-15,Newport,250,"RI, U.S.A.",181,0,1935,28,Grass,661585
2024,7542,hc21,2024-07-08,Winnipeg,CH,Canada,184,0,800,32,Hard,82000
2024,540,hc21,2024-07-01,Wimbledon,GS,Great Britain,184,0,18960,128,Grass,20747000
2024,2873,hc21,2024-06-03,Tyler,CH,"TX, U.S.A.",191,12,2270,32,Hard,82000
2024,520,hc21,2024-05-27,Roland Garros,GS,France,191,0,21738,128,Clay,24961000
2024,9188,hc21,2024-05-27,Little Rock,CH,"AR, U.S.A.",191,6,1350,32,Hard,82000
2024,2278,hc21,2024-05-13,Taipei,CH,Chinese Taipei,198,12,2270,32,Hard,82000
2024,2921,hc21,2024-05-06,Wuxi,CH,China,198,6,1350,32,Hard,82000
2024,7490,hc21,2024-04-15,Gwangju,CH,South Korea,172,6,1350,32,Hard,82000
2024,1741,hc21,2024-04-08,Busan,CH,South Korea,201,64,13200,32,Hard,164000
2024,9167,hc21,2024-03-11,Phoenix,CH,"AZ, U.S.A.",227,0,560,32,Hard,225500
2024,404,hc21,2024-03-04,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",227,30,22250,96,Hard,9495555
2024,6961,hc21,2024-02-26,New Delhi,CH,India,213,0,800,32,Hard,82000
2024,7100,hc21,2024-02-19,Pune,CH,India,194,0,1310,32,Hard,133250
2024,7808,hc21,2024-02-12,Bengaluru,CH,India,221,50,10730,32,Hard,133250
2024,4489,hc21,2024-01-29,CAN vs KOR DC Qualifier,DC,Canada,224,0,0,4,Hard,0
2024,2801,hc21,2024-01-15,Nonthaburi 3,CH,Thailand,247,48,6575,32,Hard,82000
2024,2795,hc21,2024-01-08,Nonthaburi 2,CH,Thailand,248,0,800,32,Hard,82000
2024,2791,hc21,2024-01-01,Nonthaburi 1,CH,Thailand,273,26,3900,32,Hard,82000
2024,6643,fc49,2024-12-09,M15 Doha,FU,Qatar,354,8,0,32,Hard,15000
2024,2849,fc49,2024-11-18,Rovereto,CH,Italy,288,0,1265,32,Hard,120950
2024,4472,fc49,2024-11-04,M15 San Gregorio di Catania,FU,Italy,286,0,156,32,Clay,15000
2024,7742,fc49,2024-09-23,Lisbon,CH,Portugal,301,11,2188,32,Clay,120950
2024,6590,fc49,2024-09-16,Sibiu,CH,Romania,298,4,687,32,Clay,36900
2024,1763,fc49,2024-09-02,Genoa,CH,Italy,316,16,4551,32,Clay,148625
2024,4239,fc49,2024-08-19,M25 Lesa,FU,Italy,311,1,430,32,Clay,25000
2024,8392,fc49,2024-08-12,Todi,CH,Italy,288,0,813,32,Clay,74825
2024,9540,fc49,2024-07-29,San Marino,CH,San Marino,292,8,2627,32,Clay,148625
2024,221,fc49,2024-07-22,Tampere,CH,Finland,292,0,811,32,Clay,74825
2024,314,fc49,2024-07-15,Gstaad,250,Switzerland,293,0,1836,28,Clay,579320
2024,9351,fc49,2024-07-08,Trieste,CH,Italy,287,0,1300,32,Clay,120950
2024,2877,fc49,2024-07-01,Modena,CH,Italy,287,0,798,32,Clay,74825
2024,3463,fc49,2024-06-24,Milan,CH,Italy,294,6,1283,32,Clay,74825
