,playercode,EventId,TotPrizeMoney,Same_Nationality,iscritto,ha_pts_def,EventType_500,Surface_Grass,Surface_Hard
580,mu94,495,3237670,0,0,1,1,0,1
581,mu94,807,2585410,0,0,1,1,0,1
582,mu94,8996,680140,0,0,1,0,0,0
583,mu94,451,2760000,0,0,0,1,0,1
584,mu94,6932,2396115,0,1,0,1,0,0
585,mu94,496,740730,0,0,1,0,0,1
586,mu94,499,680140,0,0,1,0,0,1
587,mu94,506,658390,0,0,1,0,0,0
588,mu94,407,2401550,0,0,0,1,0,1
589,mu94,424,2760000,0,1,0,1,0,1
590,mu94,8998,680140,0,0,0,0,0,1
591,mu94,301,680140,0,0,0,0,0,1
592,ce77,341,596035,0,0,1,0,0,1
593,ce77,5100,766715,0,0,1,0,0,1
594,ce77,328,2523045,0,0,0,1,0,1
595,ce77,337,2736875,0,0,0,1,0,1
596,ce77,7485,706850,0,0,1,0,0,1
597,ce77,429,706850,0,0,1,0,0,1
598,ce77,9410,1055255,0,0,1,0,0,1
599,ce77,747,4016050,0,0,0,1,0,1
600,ce77,329,2226470,0,0,0,1,0,1
601,ce77,7581,1190210,0,0,1,0,0,1
602,ce77,4713,1019185,0,0,1,0,0,1
603,ce77,6242,798335,0,0,0,0,0,1
604,ce77,319,596035,0,0,0,0,0,0
605,ce77,418,2396115,0,0,0,1,0,1
606,ce77,439,596035,0,1,0,0,0,0
607,ce77,314,596035,0,0,1,0,0,0
608,ce77,7480,889890,0,0,1,0,0,1
609,ce77,316,596035,0,0,1,0,0,0
610,ce77,8994,596035,0,0,1,0,1,0
611,ce77,741,756875,0,0,1,0,1,0
612,ce77,414,2158560,0,0,1,1,0,0
613,ce77,322,596035,0,0,1,0,0,0
614,ce77,308,2500000,0,0,1,1,0,0
615,ce77,425,2889200,0,1,1,1,0,0
616,ce77,4462,596035,0,0,1,0,0,0
617,ce77,360,596035,0,1,1,0,0,0
618,ce77,717,680140,0,0,1,0,0,0
619,ce77,495,3237670,0,0,0,1,0,1
620,ce77,807,2585410,0,0,0,1,0,1
621,ce77,8996,680140,0,1,0,0,0,0
622,ce77,451,2760000,0,0,1,1,0,1
623,ce77,6932,2396115,0,1,1,1,0,0
624,ce77,496,740730,0,0,1,0,0,1
625,ce77,499,680140,0,0,1,0,0,1
626,ce77,506,658390,1,1,1,0,0,0
627,ce77,407,2401550,0,0,1,1,0,1
628,ce77,424,2760000,0,0,1,1,0,1
629,ce77,375,596035,0,0,0,0,0,1
630,r772,7485,706850,0,0,0,0,0,1
631,r772,429,706850,0,0,0,0,0,1
632,r772,9410,1055255,0,0,0,0,0,1
633,r772,747,4016050,0,0,1,1,0,1
634,r772,329,2226470,0,0,1,1,0,1
635,r772,7581,1190210,0,0,0,0,0,1
636,r772,4713,1019185,0,0,0,0,0,1
637,r772,319,596035,0,1,0,0,0,0
638,r772,418,2396115,0,0,0,1,0,1
639,r772,439,596035,0,0,0,0,0,0
640,r772,314,596035,0,1,0,0,0,0
641,r772,7480,889890,0,0,0,0,0,1
642,r772,316,596035,0,0,0,0,0,0
643,r772,8994,596035,0,0,0,0,1,0
644,r772,741,756875,0,0,0,0,1,0
645,r772,311,2522220,0,0,1,1,1,0
646,r772,500,2522220,0,0,1,1,1,0
647,r772,440,706850,0,0,0,0,1,0
648,r772,321,751630,0,0,0,0,1,0
649,r772,414,2158560,0,0,0,1,0,0
650,r772,322,596035,0,0,0,0,0,0
651,r772,308,2500000,0,0,1,1,0,0
652,r772,425,2889200,1,1,1,1,0,0
653,r772,4462,596035,0,0,0,0,0,0
654,r772,360,596035,0,0,0,0,0,0
655,r772,717,680140,0,0,0,0,0,0
656,r772,495,3237670,0,0,1,1,0,1
657,r772,807,2585410,0,0,1,1,0,1
658,r772,8996,680140,0,0,1,0,0,0
659,r772,451,2760000,0,0,0,1,0,1
660,r772,6932,2396115,0,0,0,1,0,0
661,r772,496,740730,0,0,1,0,0,1
662,r772,499,680140,0,0,1,0,0,1
663,r772,506,658390,0,0,1,0,0,0
664,v0dz,341,596035,1,1,0,0,0,1
665,v0dz,5100,766715,0,0,0,0,0,1
666,v0dz,328,2523045,0,0,1,1,0,1
667,v0dz,337,2736875,0,0,1,1,0,1
668,v0dz,7485,706850,0,0,1,0,0,1
669,v0dz,429,706850,0,0,1,0,0,1
670,v0dz,9410,1055255,0,0,1,0,0,1
671,v0dz,747,4016050,0,0,0,1,0,1
672,v0dz,329,2226470,0,0,0,1,0,1
673,v0dz,6242,798335,0,0,1,0,0,1
674,v0dz,319,596035,0,0,0,0,0,0
675,v0dz,418,2396115,0,0,0,1,0,1
676,v0dz,439,596035,0,1,0,0,0,0
677,v0dz,8994,596035,0,0,1,0,1,0
678,v0dz,741,756875,0,0,1,0,1,0
679,v0dz,311,2522220,0,0,1,1,1,0
680,v0dz,500,2522220,0,0,1,1,1,0
681,v0dz,440,706850,0,0,1,0,1,0
682,v0dz,321,751630,0,0,1,0,1,0
683,v0dz,308,2500000,0,0,0,1,0,0
684,v0dz,425,2889200,0,0,0,1,0,0
685,v0dz,495,3237670,0,0,0,1,0,1
686,v0dz,807,2585410,0,0,0,1,0,1
687,v0dz,8996,680140,0,0,0,0,0,0
688,v0dz,451,2760000,0,0,0,1,0,1
689,v0dz,6932,2396115,0,0,0,1,0,0
690,v0dz,496,740730,1,1,0,0,0,1
691,v0dz,499,680140,0,0,0,0,0,1
692,v0dz,506,658390,0,0,0,0,0,0
693,v0dz,407,2401550,0,0,0,1,0,1
694,v0dz,424,2760000,0,0,0,1,0,1
695,v0dz,8998,680140,0,0,0,0,0,1
696,v0dz,301,680140,0,0,0,0,0,1
697,ge33,341,596035,0,0,0,0,0,1
698,ge33,5100,766715,0,0,0,0,0,1
699,ge33,7485,706850,0,0,1,0,0,1
700,ge33,429,706850,0,0,1,0,0,1
701,ge33,9410,1055255,0,0,1,0,0,1
702,ge33,747,4016050,0,0,1,1,0,1
703,ge33,329,2226470,0,0,1,1,0,1
704,ge33,7581,1190210,0,0,0,0,0,1
705,ge33,4713,1019185,0,0,0,0,0,1
706,ge33,319,596035,0,1,1,0,0,0
707,ge33,418,2396115,0,0,1,1,0,1
708,ge33,439,596035,0,0,1,0,0,0
709,ge33,314,596035,0,0,1,0,0,0
710,ge33,7480,889890,0,0,1,0,0,1
711,ge33,316,596035,0,0,1,0,0,0
712,ge33,440,706850,0,0,0,0,1,0
713,ge33,321,751630,0,0,0,0,1,0
714,ge33,414,2158560,0,0,0,1,0,0
715,ge33,322,596035,0,0,0,0,0,0
716,ge33,495,3237670,0,0,0,1,0,1
717,ge33,807,2585410,0,0,0,1,0,1
718,ge33,8996,680140,0,0,0,0,0,0
719,ge33,451,2760000,0,0,1,1,0,1
720,ge33,6932,2396115,0,0,1,1,0,0
721,ge33,496,740730,0,0,0,0,0,1
722,ge33,499,680140,0,0,0,0,0,1
723,ge33,506,658390,0,1,0,0,0,0
724,ge33,8998,680140,0,0,1,0,0,1
725,ge33,301,680140,0,0,1,0,0,1
726,d0cg,341,596035,0,0,0,0,0,1
727,d0cg,5100,766715,0,0,0,0,0,1
728,d0cg,328,2523045,0,0,0,1,0,1
729,d0cg,337,2736875,0,0,0,1,0,1
730,d0cg,319,596035,0,0,0,0,0,0
731,d0cg,418,2396115,0,0,0,1,0,1
732,d0cg,439,596035,0,0,0,0,0,0
733,d0cg,308,2500000,0,0,1,1,0,0
734,d0cg,425,2889200,0,0,1,1,0,0
735,d0cg,495,3237670,0,0,1,1,0,1
736,d0cg,807,2585410,0,0,1,1,0,1
737,d0cg,8996,680140,0,1,1,0,0,0
738,d0cg,451,2760000,0,0,1,1,0,1
739,d0cg,6932,2396115,0,1,1,1,0,0
740,d0cg,496,740730,0,0,1,0,0,1
741,d0cg,499,680140,0,0,1,0,0,1
742,d0cg,506,658390,1,1,1,0,0,0
743,d0cg,8998,680140,0,0,0,0,0,1
744,d0cg,301,680140,0,1,0,0,0,1
745,rc91,341,596035,1,1,1,0,0,1
746,rc91,5100,766715,0,0,1,0,0,1
747,rc91,328,2523045,0,0,1,1,0,1
748,rc91,337,2736875,0,0,1,1,0,1
749,rc91,7581,1190210,0,0,0,0,0,1
750,rc91,4713,1019185,0,0,0,0,0,1
751,rc91,319,596035,0,1,1,0,0,0
752,rc91,418,2396115,0,0,1,1,0,1
753,rc91,439,596035,0,0,1,0,0,0
754,rc91,8994,596035,0,1,1,0,1,0
755,rc91,741,756875,0,0,1,0,1,0
756,rc91,311,2522220,0,1,1,1,1,0
757,rc91,500,2522220,0,0,1,1,1,0
758,rc91,308,2500000,0,0,1,1,0,0
759,rc91,425,2889200,0,1,1,1,0,0
760,rc91,495,3237670,0,0,0,1,0,1
761,rc91,807,2585410,0,1,0,1,0,1
762,rc91,8996,680140,0,0,0,0,0,0
763,rc91,451,2760000,0,0,0,1,0,1
764,rc91,6932,2396115,0,0,0,1,0,0
765,rc91,496,740730,0,0,1,0,0,1
766,rc91,499,680140,0,1,1,0,0,1
767,rc91,506,658390,0,0,1,0,0,0
768,rc91,375,596035,1,1,1,0,0,1
769,rc91,8998,680140,0,1,0,0,0,1
770,rc91,301,680140,0,0,0,0,0,1
771,hb64,341,596035,1,1,1,0,0,1
772,hb64,5100,766715,0,0,1,0,0,1
773,hb64,328,2523045,0,1,1,1,0,1
774,hb64,337,2736875,0,0,1,1,0,1
775,hb64,7581,1190210,0,1,1,0,0,1
776,hb64,4713,1019185,0,0,1,0,0,1
777,hb64,319,596035,0,0,1,0,0,0
778,hb64,418,2396115,0,1,1,1,0,1
779,hb64,439,596035,0,0,1,0,0,0
780,hb64,311,2522220,0,0,1,1,1,0
781,hb64,500,2522220,0,1,1,1,1,0
782,hb64,440,706850,0,0,0,0,1,0
783,hb64,321,751630,0,1,0,0,1,0
784,hb64,414,2158560,0,0,1,1,0,0
785,hb64,322,596035,0,1,1,0,0,0
786,hb64,308,2500000,0,0,1,1,0,0
787,hb64,425,2889200,0,0,1,1,0,0
788,hb64,495,3237670,0,1,1,1,0,1
789,hb64,807,2585410,0,0,1,1,0,1
790,hb64,8996,680140,0,0,1,0,0,0
791,hb64,451,2760000,0,1,1,1,0,1
792,hb64,6932,2396115,0,0,1,1,0,0
793,hb64,496,740730,1,1,0,0,0,1
794,hb64,499,680140,0,0,0,0,0,1
795,hb64,506,658390,0,0,0,0,0,0
796,hb64,407,2401550,0,0,0,1,0,1
797,hb64,424,2760000,0,0,0,1,0,1
798,hb64,8998,680140,0,1,0,0,0,1
799,hb64,301,680140,0,0,0,0,0,1
800,bs86,341,596035,0,0,1,0,0,1
801,bs86,5100,766715,0,0,1,0,0,1
802,bs86,328,2523045,0,0,1,1,0,1
803,bs86,337,2736875,0,0,1,1,0,1
804,bs86,747,4016050,0,0,0,1,0,1
805,bs86,329,2226470,0,0,0,1,0,1
806,bs86,7581,1190210,0,0,0,0,0,1
807,bs86,4713,1019185,0,0,0,0,0,1
808,bs86,319,596035,0,0,1,0,0,0
809,bs86,418,2396115,0,0,1,1,0,1
810,bs86,439,596035,0,1,1,0,0,0
811,bs86,314,596035,0,0,1,0,0,0
812,bs86,7480,889890,0,0,1,0,0,1
813,bs86,316,596035,0,1,1,0,0,0
814,bs86,8994,596035,0,0,1,0,1,0
815,bs86,741,756875,0,0,1,0,1,0
816,bs86,311,2522220,0,0,0,1,1,0
817,bs86,500,2522220,0,0,0,1,1,0
818,bs86,440,706850,0,0,1,0,1,0
819,bs86,321,751630,0,0,1,0,1,0
820,bs86,4462,596035,0,0,1,0,0,0
821,bs86,360,596035,0,0,1,0,0,0
822,bs86,717,680140,0,0,1,0,0,0
823,bs86,495,3237670,0,0,1,1,0,1
824,bs86,807,2585410,0,0,1,1,0,1
825,bs86,8996,680140,0,1,1,0,0,0
826,bs86,451,2760000,0,0,0,1,0,1
827,bs86,6932,2396115,0,1,0,1,0,0
828,bs86,496,740730,0,0,0,0,0,1
829,bs86,499,680140,0,1,0,0,0,1
830,bs86,506,658390,0,0,0,0,0,0
831,bs86,375,596035,0,0,0,0,0,1
832,g09o,341,596035,1,1,0,0,0,1
833,g09o,5100,766715,0,0,0,0,0,1
834,g09o,328,2523045,0,0,1,1,0,1
835,g09o,337,2736875,0,0,1,1,0,1
836,g09o,747,4016050,0,0,0,1,0,1
837,g09o,329,2226470,0,0,0,1,0,1
838,g09o,6242,798335,0,1,0,0,0,1
839,g09o,319,596035,0,1,1,0,0,0
840,g09o,418,2396115,0,0,1,1,0,1
841,g09o,439,596035,0,0,1,0,0,0
842,g09o,8994,596035,0,0,0,0,1,0
843,g09o,741,756875,0,0,0,0,1,0
844,g09o,311,2522220,0,0,1,1,1,0
845,g09o,500,2522220,0,0,1,1,1,0
846,g09o,414,2158560,0,0,0,1,0,0
847,g09o,322,596035,0,1,0,0,0,0
848,g09o,308,2500000,0,0,0,1,0,0
849,g09o,425,2889200,0,1,0,1,0,0
850,g09o,451,2760000,0,0,1,1,0,1
851,g09o,6932,2396115,0,1,1,1,0,0
852,g09o,496,740730,0,0,1,0,0,1
853,g09o,499,680140,0,0,1,0,0,1
854,g09o,506,658390,0,1,1,0,0,0
855,g09o,407,2401550,0,0,0,1,0,1
856,g09o,424,2760000,0,0,0,1,0,1
857,g09o,8998,680140,0,1,1,0,0,1
858,g09o,301,680140,0,0,1,0,0,1
859,f510,341,596035,0,0,1,0,0,1
860,f510,5100,766715,0,0,1,0,0,1
861,f510,328,2523045,0,0,0,1,0,1
862,f510,337,2736875,0,0,0,1,0,1
863,f510,7485,706850,0,0,1,0,0,1
864,f510,429,706850,0,0,1,0,0,1
865,f510,9410,1055255,0,0,1,0,0,1
866,f510,747,4016050,0,0,0,1,0,1
867,f510,329,2226470,0,0,0,1,0,1
868,f510,319,596035,0,0,1,0,0,0
869,f510,418,2396115,0,0,1,1,0,1
870,f510,439,596035,0,0,1,0,0,0
871,f510,8994,596035,0,1,1,0,1,0
872,f510,741,756875,0,0,1,0,1,0
873,f510,311,2522220,0,0,1,1,1,0
874,f510,500,2522220,0,0,1,1,1,0
875,f510,414,2158560,0,0,1,1,0,0
876,f510,322,596035,0,0,1,0,0,0
877,f510,4462,596035,0,0,1,0,0,0
878,f510,360,596035,0,1,1,0,0,0
879,f510,717,680140,0,0,1,0,0,0
880,f510,495,3237670,0,0,0,1,0,1
881,f510,807,2585410,0,0,0,1,0,1
882,f510,8996,680140,0,0,0,0,0,0
883,f510,451,2760000,0,0,1,1,0,1
884,f510,6932,2396115,0,0,1,1,0,0
885,su55,7581,1190210,0,0,0,0,0,1
886,su55,4713,1019185,0,0,0,0,0,1
887,su55,7581,1190210,0,0,0,0,0,1
888,su55,4713,1019185,0,0,0,0,0,1
889,su55,7581,1190210,0,0,0,0,0,1
890,su55,4713,1019185,0,0,0,0,0,1
891,su55,311,2522220,0,0,1,1,1,0
892,su55,500,2522220,0,1,1,1,1,0
893,su55,440,706850,0,0,0,0,1,0
894,su55,321,751630,0,1,0,0,1,0
895,su55,451,2760000,0,0,1,1,0,1
896,su55,6932,2396115,0,0,1,1,0,0
897,su55,496,740730,0,0,0,0,0,1
898,su55,499,680140,0,0,0,0,0,1
899,su55,506,658390,0,0,0,0,0,0
900,su55,407,2401550,0,0,1,1,0,1
901,su55,424,2760000,0,1,1,1,0,1
902,k0az,341,596035,0,1,0,0,0,1
903,k0az,5100,766715,0,0,0,0,0,1
904,k0az,328,2523045,0,0,0,1,0,1
905,k0az,337,2736875,0,1,0,1,0,1
906,k0az,747,4016050,0,0,0,1,0,1
907,k0az,329,2226470,0,1,0,1,0,1
908,k0az,6242,798335,0,1,1,0,0,1
909,k0az,319,596035,0,0,1,0,0,0
910,k0az,418,2396115,0,1,1,1,0,1
911,k0az,439,596035,0,0,1,0,0,0
912,k0az,8994,596035,0,1,0,0,1,0
913,k0az,741,756875,0,0,0,0,1,0
914,k0az,414,2158560,0,1,0,1,0,0
915,k0az,322,596035,0,0,0,0,0,0
916,k0az,495,3237670,0,0,1,1,0,1
917,k0az,807,2585410,0,1,1,1,0,1
918,k0az,8996,680140,0,0,1,0,0,0
919,k0az,451,2760000,0,0,0,1,0,1
920,k0az,6932,2396115,0,0,0,1,0,0
921,k0az,496,740730,0,0,0,0,0,1
922,k0az,499,680140,0,0,0,0,0,1
923,k0az,506,658390,0,0,0,0,0,0
924,k0az,8998,680140,0,0,1,0,0,1
925,k0az,301,680140,0,0,1,0,0,1
926,gb88,341,596035,0,0,0,0,0,1
927,gb88,5100,766715,0,0,0,0,0,1
928,gb88,6242,798335,0,1,1,0,0,1
929,gb88,8994,596035,0,0,1,0,1,0
930,gb88,741,756875,0,0,1,0,1,0
931,gb88,311,2522220,0,0,0,1,1,0
932,gb88,500,2522220,0,0,0,1,1,0
933,gb88,414,2158560,0,0,1,1,0,0
934,gb88,322,596035,0,0,1,0,0,0
935,gb88,308,2500000,0,1,0,1,0,0
936,gb88,425,2889200,0,0,0,1,0,0
937,gb88,495,3237670,0,0,0,1,0,1
938,gb88,807,2585410,0,1,0,1,0,1
939,gb88,8996,680140,0,0,0,0,0,0
940,gb88,451,2760000,0,0,1,1,0,1
941,gb88,6932,2396115,0,0,1,1,0,0
942,gb88,496,740730,0,0,1,0,0,1
943,gb88,499,680140,0,0,1,0,0,1
944,gb88,506,658390,0,0,1,0,0,0
945,gb88,375,596035,0,1,1,0,0,1
946,gb88,8998,680140,0,1,1,0,0,1
947,gb88,301,680140,0,0,1,0,0,1
948,da31,328,2523045,0,0,1,1,0,1
949,da31,337,2736875,0,0,1,1,0,1
950,da31,7485,706850,0,0,1,0,0,1
951,da31,429,706850,0,0,1,0,0,1
952,da31,9410,1055255,0,0,1,0,0,1
953,da31,747,4016050,0,0,1,1,0,1
954,da31,329,2226470,0,0,1,1,0,1
955,da31,7581,1190210,0,0,0,0,0,1
956,da31,4713,1019185,0,0,0,0,0,1
957,da31,319,596035,0,0,0,0,0,0
958,da31,418,2396115,0,0,0,1,0,1
959,da31,439,596035,0,0,0,0,0,0
960,da31,314,596035,0,0,1,0,0,0
961,da31,7480,889890,0,0,1,0,0,1
962,da31,316,596035,0,1,1,0,0,0
963,da31,440,706850,0,0,1,0,1,0
964,da31,321,751630,0,0,1,0,1,0
965,da31,414,2158560,0,0,0,1,0,0
966,da31,322,596035,0,0,0,0,0,0
967,da31,495,3237670,0,0,0,1,0,1
968,da31,807,2585410,0,0,0,1,0,1
969,da31,8996,680140,0,0,0,0,0,0
970,da31,451,2760000,0,0,1,1,0,1
971,da31,6932,2396115,0,1,1,1,0,0
972,da31,496,740730,0,0,1,0,0,1
973,da31,499,680140,0,0,1,0,0,1
974,da31,506,658390,0,0,1,0,0,0
975,m0jf,341,596035,0,0,1,0,0,1
976,m0jf,5100,766715,0,0,1,0,0,1
977,m0jf,328,2523045,0,0,1,1,0,1
978,m0jf,337,2736875,0,1,1,1,0,1
979,m0jf,6242,798335,0,1,1,0,0,1
980,m0jf,319,596035,0,0,1,0,0,0
981,m0jf,418,2396115,0,0,1,1,0,1
982,m0jf,439,596035,0,0,1,0,0,0
983,m0jf,314,596035,0,0,1,0,0,0
984,m0jf,7480,889890,0,0,1,0,0,1
985,m0jf,316,596035,0,0,1,0,0,0
986,m0jf,311,2522220,0,1,1,1,1,0
987,m0jf,500,2522220,0,0,1,1,1,0
988,r09x,341,596035,0,0,1,0,0,1
989,r09x,5100,766715,0,0,1,0,0,1
990,r09x,7485,706850,0,1,1,0,0,1
991,r09x,429,706850,0,0,1,0,0,1
992,r09x,9410,1055255,0,0,1,0,0,1
993,r09x,7581,1190210,0,0,0,0,0,1
994,r09x,4713,1019185,0,0,0,0,0,1
995,r09x,319,596035,1,1,0,0,0,0
996,r09x,418,2396115,0,0,0,1,0,1
997,r09x,439,596035,0,0,0,0,0,0
998,r09x,314,596035,0,0,0,0,0,0
999,r09x,7480,889890,0,0,0,0,0,1
1000,r09x,316,596035,0,0,0,0,0,0
1001,r09x,8994,596035,0,0,0,0,1,0
1002,r09x,741,756875,0,0,0,0,1,0
1003,r09x,311,2522220,0,0,0,1,1,0
1004,r09x,500,2522220,0,0,0,1,1,0
1005,r09x,440,706850,0,0,1,0,1,0
1006,r09x,321,751630,0,0,1,0,1,0
1007,r09x,414,2158560,0,0,0,1,0,0
1008,r09x,322,596035,0,0,0,0,0,0
1009,r09x,308,2500000,0,0,1,1,0,0
1010,r09x,425,2889200,0,0,1,1,0,0
1011,r09x,495,3237670,0,0,1,1,0,1
1012,r09x,807,2585410,0,0,1,1,0,1
1013,r09x,8996,680140,0,0,1,0,0,0
1014,r09x,451,2760000,0,0,0,1,0,1
1015,r09x,6932,2396115,0,0,0,1,0,0
1016,r09x,407,2401550,0,0,1,1,0,1
1017,r09x,424,2760000,0,0,1,1,0,1
1018,r09x,375,596035,0,0,0,0,0,1
1019,d994,341,596035,0,0,0,0,0,1
1020,d994,5100,766715,0,0,0,0,0,1
1021,d994,328,2523045,0,0,0,1,0,1
1022,d994,337,2736875,0,0,0,1,0,1
1023,d994,7485,706850,0,0,1,0,0,1
1024,d994,429,706850,0,0,1,0,0,1
1025,d994,9410,1055255,0,1,1,0,0,1
1026,d994,8994,596035,0,0,1,0,1,0
1027,d994,741,756875,0,1,1,0,1,0
1028,d994,311,2522220,0,1,1,1,1,0
1029,d994,500,2522220,0,0,1,1,1,0
1030,d994,440,706850,0,0,1,0,1,0
1031,d994,321,751630,0,1,1,0,1,0
1032,d994,414,2158560,0,0,1,1,0,0
1033,d994,322,596035,0,1,1,0,0,0
1034,d994,308,2500000,0,0,1,1,0,0
1035,d994,425,2889200,0,0,1,1,0,0
1036,d994,4462,596035,0,0,1,0,0,0
1037,d994,360,596035,0,0,1,0,0,0
1038,d994,717,680140,0,1,1,0,0,0
1039,d994,496,740730,0,0,1,0,0,1
1040,d994,499,680140,0,0,1,0,0,1
1041,d994,506,658390,0,0,1,0,0,0
1042,d994,407,2401550,0,0,1,1,0,1
1043,d994,424,2760000,0,1,1,1,0,1
1044,d994,8998,680140,1,1,1,0,0,1
1045,d994,301,680140,0,0,1,0,0,1
1046,n0bg,341,596035,0,0,0,0,0,1
1047,n0bg,5100,766715,0,0,0,0,0,1
1048,n0bg,328,2523045,0,0,0,1,0,1
1049,n0bg,337,2736875,0,0,0,1,0,1
1050,n0bg,747,4016050,0,0,0,1,0,1
1051,n0bg,329,2226470,0,1,0,1,0,1
1052,n0bg,7581,1190210,0,0,1,0,0,1
1053,n0bg,4713,1019185,0,0,1,0,0,1
1054,n0bg,8994,596035,0,0,0,0,1,0
1055,n0bg,741,756875,0,1,0,0,1,0
1056,n0bg,311,2522220,0,0,1,1,1,0
1057,n0bg,500,2522220,0,0,1,1,1,0
1058,n0bg,414,2158560,0,0,0,1,0,0
1059,n0bg,322,596035,0,0,0,0,0,0
1060,n0bg,308,2500000,0,0,1,1,0,0
1061,n0bg,425,2889200,0,0,1,1,0,0
1062,n0bg,4462,596035,0,1,1,0,0,0
1063,n0bg,360,596035,0,0,1,0,0,0
1064,n0bg,717,680140,0,0,1,0,0,0
1065,n0bg,451,2760000,0,1,1,1,0,1
1066,n0bg,6932,2396115,0,0,1,1,0,0
1067,n0bg,496,740730,0,1,1,0,0,1
1068,n0bg,499,680140,0,0,1,0,0,1
1069,n0bg,506,658390,0,0,1,0,0,0
1070,n0bg,407,2401550,0,0,0,1,0,1
1071,n0bg,424,2760000,0,0,0,1,0,1
1072,n0bg,8998,680140,0,0,0,0,0,1
1073,n0bg,301,680140,0,1,0,0,0,1
1074,c0c8,341,596035,0,0,1,0,0,1
1075,c0c8,5100,766715,0,0,1,0,0,1
1076,c0c8,7485,706850,0,0,1,0,0,1
1077,c0c8,429,706850,0,0,1,0,0,1
1078,c0c8,9410,1055255,0,0,1,0,0,1
1079,c0c8,747,4016050,0,0,1,1,0,1
1080,c0c8,329,2226470,0,1,1,1,0,1
1081,c0c8,319,596035,0,0,1,0,0,0
1082,c0c8,418,2396115,0,0,1,1,0,1
1083,c0c8,439,596035,0,0,1,0,0,0
1084,c0c8,314,596035,0,1,1,0,0,0
1085,c0c8,7480,889890,0,0,1,0,0,1
1086,c0c8,316,596035,0,0,1,0,0,0
1087,c0c8,8994,596035,0,0,1,0,1,0
1088,c0c8,741,756875,0,0,1,0,1,0
1089,c0c8,311,2522220,0,1,1,1,1,0
1090,c0c8,500,2522220,0,0,1,1,1,0
1091,c0c8,414,2158560,0,0,0,1,0,0
1092,c0c8,322,596035,0,0,0,0,0,0
1093,c0c8,308,2500000,0,0,0,1,0,0
1094,c0c8,425,2889200,0,0,0,1,0,0
1095,c0c8,495,3237670,0,0,1,1,0,1
1096,c0c8,807,2585410,0,0,1,1,0,1
1097,c0c8,8996,680140,0,1,1,0,0,0
1098,c0c8,451,2760000,0,0,0,1,0,1
1099,c0c8,6932,2396115,0,1,0,1,0,0
1100,c0c8,496,740730,0,0,0,0,0,1
1101,c0c8,499,680140,0,0,0,0,0,1
1102,c0c8,506,658390,1,1,0,0,0,0
1103,c0c8,375,596035,0,0,1,0,0,1
1104,c0c8,8998,680140,0,0,0,0,0,1
1105,c0c8,301,680140,0,0,0,0,0,1
1106,mj08,341,596035,0,0,1,0,0,1
1107,mj08,5100,766715,0,0,1,0,0,1
1108,mj08,328,2523045,0,0,0,1,0,1
1109,mj08,337,2736875,0,0,0,1,0,1
1110,mj08,747,4016050,0,0,1,1,0,1
1111,mj08,329,2226470,0,0,1,1,0,1
1112,mj08,7581,1190210,0,0,0,0,0,1
1113,mj08,4713,1019185,0,0,0,0,0,1
1114,mj08,7581,1190210,0,0,0,0,0,1
1115,mj08,4713,1019185,0,0,0,0,0,1
1116,mj08,7581,1190210,0,0,0,0,0,1
1117,mj08,4713,1019185,0,0,0,0,0,1
1118,mj08,319,596035,0,1,1,0,0,0
1119,mj08,418,2396115,0,0,1,1,0,1
1120,mj08,439,596035,0,0,1,0,0,0
1121,mj08,314,596035,0,0,1,0,0,0
1122,mj08,7480,889890,0,0,1,0,0,1
1123,mj08,316,596035,0,1,1,0,0,0
1124,mj08,4462,596035,0,0,0,0,0,0
1125,mj08,360,596035,0,0,0,0,0,0
1126,mj08,717,680140,0,0,0,0,0,0
1127,mj08,495,3237670,0,0,1,1,0,1
1128,mj08,807,2585410,0,0,1,1,0,1
1129,mj08,8996,680140,0,1,1,0,0,0
1130,mj08,451,2760000,0,0,1,1,0,1
1131,mj08,6932,2396115,1,1,1,1,0,0
1132,mj08,407,2401550,0,0,0,1,0,1
1133,mj08,424,2760000,0,0,0,1,0,1
1134,mj08,375,596035,0,0,1,0,0,1
1135,t0a1,341,596035,0,0,0,0,0,1
1136,t0a1,5100,766715,0,1,0,0,0,1
1137,t0a1,328,2523045,0,0,1,1,0,1
1138,t0a1,337,2736875,0,0,1,1,0,1
1139,t0a1,7485,706850,0,0,1,0,0,1
1140,t0a1,429,706850,0,0,1,0,0,1
1141,t0a1,9410,1055255,0,0,1,0,0,1
1142,t0a1,747,4016050,0,0,1,1,0,1
1143,t0a1,329,2226470,0,0,1,1,0,1
1144,t0a1,319,596035,0,1,1,0,0,0
1145,t0a1,418,2396115,0,0,1,1,0,1
1146,t0a1,439,596035,0,0,1,0,0,0
1147,t0a1,314,596035,0,0,1,0,0,0
1148,t0a1,7480,889890,0,0,1,0,0,1
1149,t0a1,316,596035,0,0,1,0,0,0
1150,t0a1,8994,596035,0,0,1,0,1,0
1151,t0a1,741,756875,0,0,1,0,1,0
1152,t0a1,414,2158560,0,0,0,1,0,0
1153,t0a1,322,596035,0,0,0,0,0,0
1154,t0a1,308,2500000,0,0,0,1,0,0
1155,t0a1,425,2889200,0,0,0,1,0,0
1156,t0a1,4462,596035,0,0,1,0,0,0
1157,t0a1,360,596035,0,0,1,0,0,0
1158,t0a1,717,680140,0,0,1,0,0,0
