Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2024,3824,gh33,,Bordeaux,CH,France,221,,1179,28,Clay,205000
2024,1797,gh33,,Ostrava,CH,Czech Republic,231,,3799,32,Clay,74825
2024,9514,gh33,,Oeiras 3,CH,Portugal,234,,777,32,Clay,148625
2024,4620,gh33,,M25 Hammamet,FU,Tunisia,245,,3600,32,Clay,25000
2024,2911,gh33,,Naples,CH,Italy,247,,1583,32,Clay,148625
2024,9472,gh33,,Zadar,CH,Croatia,247,,811,32,Clay,74825
2024,2827,gh33,,Szekesfehervar,CH,Hungary,251,,1313,32,Clay,74825
2024,7874,gh33,,Lille,CH,France,256,,1301,32,Hard,120950
2024,7916,gh33,,Glasgow,CH,Great Britain,272,,1941,32,Hard,36900
2024,2907,gh33,,Nottingham,CH,Great Britain,274,,1294,32,Hard,74825
2024,6239,gh33,,Quimper,CH,France,281,,1596,32,Hard,148625
2024,2795,gh33,,Nonthaburi 2,CH,Thailand,323,,6575,32,Hard,82000
2024,2791,gh33,,Nonthaburi 1,CH,Thailand,323,,400,32,Hard,82000
2024,580,mh30,,Australian Open,GS,Australia,627,,29596,128,Hard,38923200
2024,4787,w367,,Belgrade,250,Serbia,148,,8712,28,Hard,750000
2024,444,w367,,Bratislava 2,CH,Slovakia,149,,2612,32,Hard,148625
2024,328,w367,,Basel,500,Switzerland,169,,37901,32,Hard,2385100
2024,429,w367,,Stockholm,250,Sweden,217,,39366,28,Hard,690135
2024,5014,w367,,ATP Masters 1000 Shanghai,1000,China,236,,34550,96,Hard,8995555
2024,747,w367,,Beijing,500,China,234,,29015,32,Hard,3720165
2024,560,w367,,US Open,GS,"NY, U.S.A.",176,,100000,128,Hard,33977000
2024,96,w367,,Paris Olympics,OL,France,149,,0,64,Clay,0
2024,314,w367,,Gstaad,250,Switzerland,105,,6733,28,Clay,579320
2024,540,w367,,Wimbledon,GS,Great Britain,95,,117599,128,Grass,20747000
2024,520,w367,,Roland Garros,GS,France,98,,119559,128,Clay,24961000
2024,3824,w367,,Bordeaux,CH,France,87,,3920,28,Clay,205000
2024,7009,w367,,Aix-en-Provence,CH,France,87,,2331,28,Clay,205000
2024,4462,w367,,Bucharest,250,Romania,86,,6613,28,Clay,579320
2024,410,w367,,ATP Masters 1000 Monte-Carlo,1000,Monaco,79,,25771,56,Clay,5950575
2024,360,w367,,Marrakech,250,Morocco,82,,10969,28,Clay,579320
2024,404,w367,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",70,,30050,96,Hard,9495555
2024,6932,w367,,Rio de Janeiro,500,Brazil,67,,16380,32,Clay,2100230
2024,506,w367,,Buenos Aires,250,Argentina,60,,11280,28,Clay,642615
2024,580,w367,,Australian Open,GS,Australia,56,,80220,128,Hard,38923200
2024,9410,m0jz,,Almaty,250,Kazakhstan,236,,3030,28,Hard,1036700
2024,2891,m0jz,,Bad Waltersdorf,CH,Austria,228,,2680,32,Clay,148625
2024,9556,m0jz,,Tulln,CH,Austria,224,,1326,32,Clay,120950
2024,3473,m0jz,,Como,CH,Italy,224,,1343,32,Clay,74825
2024,9540,m0jz,,San Marino,CH,San Marino,229,,1590,32,Clay,148625
2024,439,m0jz,,Umag,250,Croatia,228,,6762,28,Clay,579320
2024,314,m0jz,,Gstaad,250,Switzerland,198,,3364,28,Clay,579320
2024,9531,m0jz,,Salzburg,CH,Austria,180,,1587,32,Clay,148625
2024,9500,m0jz,,Zagreb,CH,Croatia,243,,1302,32,Clay,74825
2024,520,m0jz,,Roland Garros,GS,France,243,,119559,128,Clay,24961000
2024,1541,m0jz,,Tunis,CH,Tunisia,201,,800,32,Clay,82000
2024,9697,m0jz,,Mauthausen,CH,Austria,201,,3595,32,Clay,120950
2024,4462,m0jz,,Bucharest,250,Romania,166,,1695,28,Clay,579320
2024,8388,m0jz,,Split,CH,Croatia,164,,2243,32,Clay,74825
2024,7494,m0jz,,Barletta,CH,Italy,166,,1295,32,Clay,74825
2024,9472,m0jz,,Zadar,CH,Croatia,166,,811,32,Clay,74825
2024,2827,m0jz,,Szekesfehervar,CH,Hungary,164,,815,32,Clay,74825
2024,2847,m0jz,,Tenerife 3,CH,Spain,163,,1301,32,Hard,74825
2024,2839,m0jz,,Tenerife 2,CH,Spain,159,,803,32,Hard,74825
2024,6239,m0jz,,Quimper,CH,France,145,,1596,32,Hard,148625
2024,580,m0jz,,Australian Open,GS,Australia,145,,20972,128,Hard,38923200
2024,7393,m0jz,,Canberra,CH,Australia,146,,1610,32,Hard,164000
2024,901,sl28,,Davis Cup Finals,DC,Spain,43,,0,128,Hard,0
2024,341,sl28,,Metz,250,France,40,,11015,28,Hard,579320
2024,352,sl28,,ATP Masters 1000 Paris,1000,France,42,,46348,56,Hard,5950575
2024,337,sl28,,Vienna,500,Austria,40,,20939,32,Hard,2470310
2024,560,sl28,,US Open,GS,"NY, U.S.A.",35,,100000,128,Hard,33977000
2024,422,sl28,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",36,,27165,56,Hard,6795555
2024,96,sl28,,Paris Olympics,OL,France,35,,0,64,Clay,0
2024,314,sl28,,Gstaad,250,Switzerland,37,,32740,28,Clay,579320
2024,540,sl28,,Wimbledon,GS,Great Britain,41,,180824,128,Grass,20747000
2024,500,sl28,,Halle,500,Germany,41,,66120,32,Grass,2255655
2024,321,sl28,,Stuttgart,250,Germany,35,,23986,28,Grass,734915
2024,520,sl28,,Roland Garros,GS,France,41,,171730,128,Clay,24961000
2024,416,sl28,,ATP Masters 1000 Rome,1000,Italy,41,,32560,96,Clay,7877020
2024,1536,sl28,,ATP Masters 1000 Madrid,1000,Spain,24,,94242,96,Clay,7877020
2024,308,sl28,,Munich,250,Germany,28,,93774,28,Clay,579320
2024,410,sl28,,ATP Masters 1000 Monte-Carlo,1000,Monaco,25,,86750,56,Clay,5950575
2024,403,sl28,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",25,,59100,96,Hard,8995555
2024,404,sl28,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",25,,59100,96,Hard,9495555
2024,495,sl28,,Dubai,500,U.A.E.,25,,22945,32,Hard,2941785
2024,451,sl28,,Doha,250,Qatar,25,,14970,28,Hard,1395875
2024,407,sl28,,Rotterdam,500,Netherlands,25,,33673,32,Hard,2134985
2024,4492,sl28,,HUN vs GER Qualifier,DC,Hungary,24,,0,4,Hard,0
2024,580,sl28,,Australian Open,GS,Australia,25,,120330,128,Hard,38923200
2024,336,sl28,,Hong Kong,250,Hong Kong,25,,11610,28,Hard,661585
2024,544,c0c8,,Montevideo,CH,Uruguay,141,,1310,32,Clay,133250
2024,6579,c0c8,,Lima 2,CH,Peru,143,,3900,32,Clay,82000
2024,7391,c0c8,,Guayaquil,CH,Ecuador,142,,1350,32,Clay,82000
2024,2895,c0c8,,Curitiba,CH,Brazil,149,,6340,32,Clay,133250
2024,2811,c0c8,,Villa Maria,CH,Argentina,154,,6340,32,Clay,133250
2024,7395,c0c8,,Buenos Aires (Racket Club),CH,Argentina,154,,1350,32,Clay,82000
2024,2889,c0c8,,Antofagasta,CH,Chile,206,,18230,32,Clay,133250
2024,9814,c0c8,,Cali,CH,Colombia,203,,1350,32,Clay,82000
2024,560,c0c8,,US Open,GS,"NY, U.S.A.",159,,25000,128,Hard,33977000
2024,9540,c0c8,,San Marino,CH,San Marino,157,,4472,32,Clay,148625
2024,2785,c0c8,,Zug,CH,Switzerland,157,,1594,32,Clay,148625
2024,9198,c0c8,,Amersfoort,CH,Netherlands,152,,1300,32,Clay,74825
2024,8394,c0c8,,Iasi,CH,Romania,139,,2123,32,Clay,120950
2024,9820,c0c8,,Santa Cruz De La Sierra 2,CH,Bolivia,154,,5660,32,Clay,41000
2024,2787,c0c8,,Lima 1,CH,Peru,181,,5660,32,Clay,41000
2024,520,c0c8,,Roland Garros,GS,France,178,,30433,128,Clay,24961000
2024,2871,c0c8,,Oeiras 4,CH,Portugal,167,,802,32,Clay,74825
2024,9697,c0c8,,Mauthausen,CH,Austria,167,,2109,32,Clay,120950
2024,2861,c0c8,,Cagliari,CH,Italy,179,,3892,28,Clay,205000
2024,2151,c0c8,,Rome,CH,Italy,179,,1279,32,Clay,74825
2024,9514,c0c8,,Oeiras 3,CH,Portugal,153,,1559,32,Clay,148625
2024,8388,c0c8,,Split,CH,Croatia,152,,807,32,Clay,74825
2024,3406,c0c8,,Santiago,CH,Chile,160,,1350,32,Clay,82000
2024,9479,c0c8,,Santa Cruz,CH,Bolivia,160,,2270,32,Clay,82000
2024,8996,c0c8,,Santiago,250,Chile,161,,11610,28,Clay,661585
2024,6932,c0c8,,Rio de Janeiro,500,Brazil,161,,8395,32,Clay,2100230
2024,506,c0c8,,Buenos Aires,250,Argentina,163,,1880,28,Clay,642615
2024,9158,c0c8,,Cordoba,250,Argentina,148,,6030,28,Clay,562345
2024,2901,c0c8,,Punta del Este ,CH,Uruguay,138,,2270,32,Clay,82000
2024,580,c0c8,,Australian Open,GS,Australia,138,,20972,128,Hard,38923200
2024,7393,c0c8,,Canberra,CH,Australia,120,,1610,32,Hard,164000
2024,352,j551,,ATP Masters 1000 Paris,1000,France,37,,46348,56,Hard,5950575
2024,328,j551,,Basel,500,Switzerland,34,,20216,32,Hard,2385100
2024,429,j551,,Stockholm,250,Sweden,34,,13242,28,Hard,690135
2024,5014,j551,,ATP Masters 1000 Shanghai,1000,China,29,,34550,96,Hard,8995555
2024,747,j551,,Beijing,500,China,28,,29015,32,Hard,3720165
2024,7581,j551,,Chengdu,250,China,28,,35415,28,Hard,1171655
2024,560,j551,,US Open,GS,"NY, U.S.A.",26,,100000,128,Hard,33977000
2024,422,j551,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",25,,27165,56,Hard,6795555
2024,421,j551,,ATP Masters 1000 Canada,1000,Canada,24,,27165,56,Hard,6795555
2024,96,j551,,Paris Olympics,OL,France,24,,0,64,Clay,0
2024,540,j551,,Wimbledon,GS,Great Britain,20,,75870,128,Grass,20747000
2024,520,j551,,Roland Garros,GS,France,19,,79344,128,Clay,24961000
2024,416,j551,,ATP Masters 1000 Rome,1000,Italy,24,,551294,96,Clay,7877020
2024,1536,j551,,ATP Masters 1000 Madrid,1000,Spain,23,,32240,96,Clay,7877020
2024,425,j551,,Barcelona,500,Spain,22,,21654,48,Clay,2782960
2024,410,j551,,ATP Masters 1000 Monte-Carlo,1000,Monaco,21,,25771,56,Clay,5950575
2024,403,j551,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",23,,185000,96,Hard,8995555
2024,404,j551,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",24,,42000,96,Hard,9495555
2024,8996,j551,,Santiago,250,Chile,22,,19995,28,Clay,661585
2024,6932,j551,,Rio de Janeiro,500,Brazil,19,,16380,32,Clay,2100230
2024,506,j551,,Buenos Aires,250,Argentina,21,,57015,28,Clay,642615
2024,4500,j551,,CHI vs PER Qualifier,DC,Chile,20,,0,4,Hard,0
2024,580,j551,,Australian Open,GS,Australia,18,,80220,128,Hard,38923200
2024,8998,j551,,Adelaide,250,Australia,18,,19995,28,Hard,661585
2024,9900,j551,,United Cup,UC,Australia,19,,181650,18,Hard,5000000
2024,8268,b0gg,,Yokkaichi,CH,Japan,102,,800,32,Hard,82000
2024,6626,b0gg,,Yokohama,CH,Japan,100,,800,32,Hard,82000
2024,7397,b0gg,,Kobe,CH,Japan,104,,6340,32,Hard,133250
2024,2893,b0gg,,Olbia,CH,Italy,106,,13073,32,Hard,148625
2024,9625,b0gg,,Roanne,CH,France,101,,2151,32,Hard,120950
2024,5014,b0gg,,ATP Masters 1000 Shanghai,1000,China,101,,34550,96,Hard,8995555
2024,329,b0gg,,Tokyo,500,Japan,103,,14185,32,Hard,1818380
2024,4713,b0gg,,Hangzhou,250,China,108,,17560,28,Hard,1000630
2024,560,b0gg,,US Open,GS,"NY, U.S.A.",101,,140000,128,Hard,33977000
2024,7316,b0gg,,Cary,CH,"NC, U.S.A.",113,,10730,32,Hard,133250
2024,418,b0gg,,Washington,500,"DC, U.S.A.",125,,15360,48,Hard,2100230
2024,6116,b0gg,,Atlanta,250,"GA, U.S.A.",146,,22850,28,Hard,756020
2024,540,b0gg,,Wimbledon,GS,Great Britain,148,,75870,128,Grass,20747000
2024,9005,b0gg,,Ilkley,CH,Great Britain,145,,1567,32,Grass,148625
2024,7740,b0gg,,Nottingham 2,CH,Great Britain,160,,7639,32,Grass,148625
2024,7297,b0gg,,Surbiton,CH,Great Britain,173,,1589,32,Grass,148625
2024,520,b0gg,,Roland Garros,GS,France,173,,79344,128,Clay,24961000
2024,2863,b0gg,,Turin,CH,Italy,176,,2348,28,Clay,205000
2024,2921,b0gg,,Wuxi,CH,China,176,,800,32,Hard,82000
2024,6965,b0gg,,Guangzhou,CH,China,181,,1350,32,Hard,82000
2024,2897,b0gg,,Shenzhen (Luohu),CH,China,181,,2270,32,Hard,82000
2024,7490,b0gg,,Gwangju,CH,South Korea,180,,800,32,Hard,82000
2024,1741,b0gg,,Busan,CH,South Korea,180,,1610,32,Hard,164000
2024,8297,b0gg,,Hamburg,CH,Germany,184,,1127,32,Hard,36900
2024,9516,b0gg,,Lugano,CH,Switzerland,184,,808,32,Hard,74825
2024,7874,b0gg,,Lille,CH,France,183,,1301,32,Hard,120950
2024,9162,b0gg,,Pau,CH,France,190,,4440,32,Hard,148625
2024,398,b0gg,,Cherbourg,CH,France,193,,1294,32,Hard,74825
2024,2907,b0gg,,Nottingham,CH,Great Britain,200,,803,32,Hard,74825
2024,7652,b0gg,,Koblenz,CH,Germany,198,,1302,32,Hard,120950
2024,2801,b0gg,,Nonthaburi 3,CH,Thailand,179,,800,32,Hard,82000
2024,580,b0gg,,Australian Open,GS,Australia,179,,29596,128,Hard,38923200
2024,2791,b0gg,,Nonthaburi 1,CH,Thailand,177,,800,32,Hard,82000
2024,341,s0h2,,Metz,250,France,64,,6735,28,Hard,579320
2024,352,s0h2,,ATP Masters 1000 Paris,1000,France,63,,6887,56,Hard,5950575
2024,9410,s0h2,,Almaty,250,Kazakhstan,61,,31335,28,Hard,1036700
2024,5014,s0h2,,ATP Masters 1000 Shanghai,1000,China,58,,59000,96,Hard,8995555
2024,747,s0h2,,Beijing,500,China,56,,8340,32,Hard,3720165
2024,4713,s0h2,,Hangzhou,250,China,58,,17560,28,Hard,1000630
2024,4807,s0h2,,G1 KAZ vs DEN,DC,Kazakhstan,57,,0,4,Hard,0
2024,560,s0h2,,US Open,GS,"NY, U.S.A.",61,,140000,128,Hard,33977000
2024,6242,s0h2,,Winston-Salem,250,"NC, U.S.A.",60,,6840,48,Hard,779780
2024,422,s0h2,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",60,,7290,56,Hard,6795555
2024,96,s0h2,,Paris Olympics,OL,France,56,,0,64,Clay,0
2024,439,s0h2,,Umag,250,Croatia,58,,6762,28,Clay,579320
2024,414,s0h2,,Hamburg,500,Germany,56,,29978,32,Clay,1891995
2024,540,s0h2,,Wimbledon,GS,Great Britain,57,,75870,128,Grass,20747000
2024,8994,s0h2,,Mallorca,250,Spain,58,,17492,28,Grass,932135
2024,500,s0h2,,Halle,500,Germany,58,,5414,32,Grass,2255655
2024,520,s0h2,,Roland Garros,GS,France,59,,119559,128,Clay,24961000
2024,322,s0h2,,Geneva,250,Switzerland,61,,19032,28,Clay,579320
2024,3824,s0h2,,Bordeaux,CH,France,60,,3920,28,Clay,205000
2024,416,s0h2,,ATP Masters 1000 Rome,1000,Italy,60,,32560,96,Clay,7877020
2024,7009,s0h2,,Aix-en-Provence,CH,France,59,,3892,28,Clay,205000
2024,1536,s0h2,,ATP Masters 1000 Madrid,1000,Spain,59,,32240,96,Clay,7877020
2024,308,s0h2,,Munich,250,Germany,63,,6613,28,Clay,579320
2024,410,s0h2,,ATP Masters 1000 Monte-Carlo,1000,Monaco,55,,6913,56,Clay,5950575
2024,360,s0h2,,Marrakech,250,Morocco,56,,6707,28,Clay,579320
2024,403,s0h2,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",58,,34500,96,Hard,8995555
2024,404,s0h2,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",51,,42000,96,Hard,9495555
2024,495,s0h2,,Dubai,500,U.A.E.,47,,22945,32,Hard,2941785
2024,451,s0h2,,Doha,250,Qatar,45,,14970,28,Hard,1395875
2024,407,s0h2,,Rotterdam,500,Netherlands,57,,63081,32,Hard,2134985
2024,496,s0h2,,Marseille,250,France,56,,13701,28,Hard,724015
2024,375,s0h2,,Montpellier,250,France,59,,19002,28,Hard,579320
2024,580,s0h2,,Australian Open,GS,Australia,48,,80220,128,Hard,38923200
2024,8998,s0h2,,Adelaide,250,Australia,48,,11610,28,Hard,661585
2024,339,s0h2,,Brisbane,250,Australia,48,,10655,32,Hard,661585
2024,7235,d994,,Drummondville,CH,Canada,77,,800,32,Hard,82000
2024,4787,d994,,Belgrade,250,Serbia,77,,8712,28,Hard,750000
2024,352,d994,,ATP Masters 1000 Paris,1000,France,77,,6887,56,Hard,5950575
2024,328,d994,,Basel,500,Switzerland,69,,20216,32,Hard,2385100
2024,9410,d994,,Almaty,250,Kazakhstan,63,,11120,28,Hard,1036700
2024,2947,d994,,Hangzhou,CH,China,75,,22370,32,Hard,164000
2024,5014,d994,,ATP Masters 1000 Shanghai,1000,China,75,,23250,96,Hard,8995555
2024,560,d994,,US Open,GS,"NY, U.S.A.",70,,100000,128,Hard,33977000
2024,6242,d994,,Winston-Salem,250,"NC, U.S.A.",70,,4160,48,Hard,779780
2024,421,d994,,ATP Masters 1000 Canada,1000,Canada,80,,35780,56,Hard,6795555
2024,418,d994,,Washington,500,"DC, U.S.A.",81,,8190,48,Hard,2100230
2024,540,d994,,Wimbledon,GS,Great Britain,81,,75870,128,Grass,20747000
2024,500,d994,,Halle,500,Germany,88,,35296,32,Grass,2255655
2024,321,d994,,Stuttgart,250,Germany,101,,23986,28,Grass,734915
2024,7297,d994,,Surbiton,CH,Great Britain,105,,2625,32,Grass,148625
2024,520,d994,,Roland Garros,GS,France,105,,21738,128,Clay,24961000
2024,2278,d994,,Taipei,CH,Chinese Taipei,102,,3900,32,Hard,82000
2024,6965,d994,,Guangzhou,CH,China,113,,2270,32,Hard,82000
2024,2897,d994,,Shenzhen (Luohu),CH,China,113,,6575,32,Hard,82000
2024,7490,d994,,Gwangju,CH,South Korea,104,,800,32,Hard,82000
2024,1741,d994,,Busan,CH,South Korea,107,,7800,32,Hard,164000
2024,717,d994,,Houston,250,"TX, U.S.A.",105,,11610,28,Clay,661585
2024,213,d994,,San Luis Potosi,CH,Mexico,109,,1350,32,Clay,82000
2024,807,d994,,Acapulco,500,Mexico,108,,4945,32,Hard,2206080
2024,424,d994,,Dallas,250,"TX, U.S.A.",106,,22850,28,Hard,756020
2024,9154,d994,,Cleveland,CH,"OH, U.S.A.",98,,3900,32,Hard,82000
2024,580,d994,,Australian Open,GS,Australia,95,,80220,128,Hard,38923200
2024,339,d994,,Brisbane,250,Australia,116,,18175,32,Hard,661585
2024,7909,bo10,,Villena,CH,Spain,172,,1340,32,Hard,120950
2024,9552,bo10,,Saint-Tropez,CH,France,223,,22484,32,Hard,148625
2024,7083,bo10,,Istanbul,CH,Turkiye,226,,1350,32,Hard,82000
2024,560,bo10,,US Open,GS,"NY, U.S.A.",226,,25000,128,Hard,33977000
2024,2941,bo10,,Lincoln,CH,"NE, USA",222,,800,32,Hard,82000
2024,418,bo10,,Washington,500,"DC, U.S.A.",217,,2455,48,Hard,2100230
2024,315,bo10,,Newport,250,"RI, U.S.A.",205,,1935,28,Grass,661585
2024,7542,bo10,,Winnipeg,CH,Canada,189,,800,32,Hard,82000
2024,2883,bo10,,Bloomfield Hills,CH,"MI, U.S.A.",189,,2270,32,Hard,82000
2024,8994,bo10,,Mallorca,250,Spain,190,,5346,28,Grass,932135
2024,440,bo10,,'s-Hertogenbosch,250,Netherlands,232,,22523,28,Grass,690135
2024,7297,bo10,,Surbiton,CH,Great Britain,241,,1589,32,Grass,148625
2024,322,bo10,,Geneva,250,Switzerland,244,,3105,28,Clay,579320
2024,1541,bo10,,Tunis,CH,Tunisia,241,,1350,32,Clay,82000
2024,600,bo10,,Prague 2,CH,Czechia,241,,802,32,Clay,74825
2024,5067,bo10,,Savannah,CH,"GA, U.S.A.",252,,2270,32,Clay,82000
2024,2867,bo10,,Acapulco,CH,Mexico,260,,2675,32,Hard,164000
2024,6963,bo10,,Cuernavaca (Morelos),CH,Mexico,258,,800,32,Hard,82000
2024,717,bo10,,Houston,250,"TX, U.S.A.",199,,7095,28,Clay,661585
2024,9516,bo10,,Lugano,CH,Switzerland,211,,2244,32,Hard,74825
2024,7874,bo10,,Lille,CH,France,206,,2124,32,Hard,120950
2024,9162,bo10,,Pau,CH,France,188,,1579,32,Hard,148625
2024,407,bo10,,Rotterdam,500,Netherlands,156,,9204,32,Hard,2134985
2024,6239,bo10,,Quimper,CH,France,152,,1596,32,Hard,148625
2024,2801,bo10,,Nonthaburi 3,CH,Thailand,152,,800,32,Hard,82000
2024,580,bo10,,Australian Open,GS,Australia,152,,20972,128,Hard,38923200
2024,2205,bo10,,Noumea,CH,New Caledonia,162,,6340,32,Hard,133250
2024,560,r0fs,,US Open,GS,"NY, U.S.A.",130,,38000,128,Hard,33977000
2024,7316,r0fs,,Cary,CH,"NC, U.S.A.",117,,1310,32,Hard,133250
2024,418,r0fs,,Washington,500,"DC, U.S.A.",120,,4300,48,Hard,2100230
2024,314,r0fs,,Gstaad,250,Switzerland,134,,11013,28,Clay,579320
2024,540,r0fs,,Wimbledon,GS,Great Britain,137,,50560,128,Grass,20747000
2024,9005,r0fs,,Ilkley,CH,Great Britain,137,,781,32,Grass,148625
2024,7740,r0fs,,Nottingham 2,CH,Great Britain,138,,1582,32,Grass,148625
2024,7297,r0fs,,Surbiton,CH,Great Britain,151,,12969,32,Grass,148625
2024,520,r0fs,,Roland Garros,GS,France,151,,21738,128,Clay,24961000
2024,600,r0fs,,Prague 2,CH,Czechia,148,,1291,32,Clay,74825
2024,9687,r0fs,,Madrid,CH,Spain,166,,10515,32,Clay,120950
2024,9516,r0fs,,Lugano,CH,Switzerland,162,,808,32,Hard,74825
2024,7874,r0fs,,Lille,CH,France,160,,1301,32,Hard,120950
2024,9162,r0fs,,Pau,CH,France,175,,12883,32,Hard,148625
2024,4493,r0fs,,NED vs SUI Qualifier,DC,Netherlands,175,,0,4,Hard,0
2024,2837,r0fs,,Ottignies-Louvain-la-Neuve,CH,Belgium,250,,22119,32,Hard,148625
2024,9623,r0fs,,Tenerife 1,CH,Spain,250,,1314,32,Hard,120950
2024,2833,r0fs,,Oeiras 2,CH,Portugal,320,,11159,32,Hard,74825
2024,2829,k0az,,Temuco,CH,Chile,97,,2175,32,Hard,133250
2024,2953,k0az,,Sao Paulo,CH,Brazil,96,,1350,32,Hard,82000
2024,7235,k0az,,Drummondville,CH,Canada,92,,800,32,Hard,82000
2024,4787,k0az,,Belgrade,250,Serbia,101,,14266,28,Hard,750000
2024,444,k0az,,Bratislava 2,CH,Slovakia,99,,370,32,Hard,148625
2024,337,k0az,,Vienna,500,Austria,99,,10730,32,Hard,2470310
2024,429,k0az,,Stockholm,250,Sweden,90,,8092,28,Hard,690135
2024,5014,k0az,,ATP Masters 1000 Shanghai,1000,China,76,,23250,96,Hard,8995555
2024,329,k0az,,Tokyo,500,Japan,73,,4080,32,Hard,1818380
2024,7581,k0az,,Chengdu,250,China,72,,12565,28,Hard,1171655
2024,560,k0az,,US Open,GS,"NY, U.S.A.",76,,100000,128,Hard,33977000
2024,422,k0az,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",79,,27165,56,Hard,6795555
2024,421,k0az,,ATP Masters 1000 Canada,1000,Canada,79,,7290,56,Hard,6795555
2024,418,k0az,,Washington,500,"DC, U.S.A.",82,,28055,48,Hard,2100230
2024,6116,k0az,,Atlanta,250,"GA, U.S.A.",82,,8110,28,Hard,756020
2024,315,k0az,,Newport,250,"RI, U.S.A.",91,,19995,28,Grass,661585
2024,540,k0az,,Wimbledon,GS,Great Britain,88,,75870,128,Grass,20747000
2024,741,k0az,,Eastbourne,250,Great Britain,86,,2315,28,Grass,740160
2024,311,k0az,,London / Queen's Club,500,Great Britain,84,,5414,32,Grass,2255655
2024,520,k0az,,Roland Garros,GS,France,87,,79344,128,Clay,24961000
2024,322,k0az,,Geneva,250,Switzerland,88,,6755,28,Clay,579320
2024,3824,k0az,,Bordeaux,CH,France,89,,2348,28,Clay,205000
2024,416,k0az,,ATP Masters 1000 Rome,1000,Italy,89,,6597,96,Clay,7877020
2024,7009,k0az,,Aix-en-Provence,CH,France,97,,2331,28,Clay,205000
2024,1536,k0az,,ATP Masters 1000 Madrid,1000,Spain,97,,21696,96,Clay,7877020
2024,4462,k0az,,Bucharest,250,Romania,97,,6613,28,Clay,579320
2024,717,k0az,,Houston,250,"TX, U.S.A.",98,,11610,28,Clay,661585
2024,403,k0az,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",98,,23250,96,Hard,8995555
2024,404,k0az,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",92,,30050,96,Hard,9495555
2024,807,k0az,,Acapulco,500,Mexico,93,,32265,32,Hard,2206080
2024,7480,k0az,,Los Cabos,250,Mexico,100,,27665,28,Hard,915245
2024,499,k0az,,Delray Beach,250,"FL, U.S.A.",102,,7095,28,Hard,661585
2024,424,k0az,,Dallas,250,"TX, U.S.A.",100,,8110,28,Hard,756020
2024,580,k0az,,Australian Open,GS,Australia,101,,120330,128,Hard,38923200
2024,339,k0az,,Brisbane,250,Australia,110,,3385,32,Hard,661585
2024,8310,mn13,,Helsinki,CH,Finland,155,,2622,32,Hard,148625
2024,444,mn13,,Bratislava 2,CH,Slovakia,137,,1581,32,Hard,148625
2024,337,mn13,,Vienna,500,Austria,136,,6020,32,Hard,2470310
2024,9410,mn13,,Almaty,250,Kazakhstan,114,,18195,28,Hard,1036700
2024,5014,mn13,,ATP Masters 1000 Shanghai,1000,China,109,,7000,96,Hard,8995555
2024,2939,mn13,,Nonthaburi 4,CH,Thailand,106,,1310,32,Hard,133250
2024,4713,mn13,,Hangzhou,250,China,105,,10730,28,Hard,1000630
2024,4840,mn13,,GER vs USA Group C RR,DC,China,104,,0,2,Hard,0
2024,4843,mn13,,GER vs SVK Group C RR,DC,China,104,,0,2,Hard,0
2024,4844,mn13,,GER vs CHI Group C RR,DC,China,104,,0,2,Hard,0
2024,560,mn13,,US Open,GS,"NY, U.S.A.",100,,100000,128,Hard,33977000
2024,2935,mn13,,Bonn,CH,Germany,113,,6562,32,Clay,74825
2024,96,mn13,,Paris Olympics,OL,France,116,,0,64,Clay,0
2024,414,mn13,,Hamburg,500,Germany,108,,29978,32,Clay,1891995
2024,540,mn13,,Wimbledon,GS,Great Britain,85,,75870,128,Grass,20747000
2024,8994,mn13,,Mallorca,250,Spain,87,,10687,28,Grass,932135
2024,321,mn13,,Stuttgart,250,Germany,86,,2321,28,Grass,734915
2024,460,mn13,,Heilbronn,CH,Germany,101,,2126,32,Clay,120950
2024,520,mn13,,Roland Garros,GS,France,101,,119559,128,Clay,24961000
2024,2863,mn13,,Turin,CH,Italy,98,,2348,28,Clay,205000
2024,416,mn13,,ATP Masters 1000 Rome,1000,Italy,98,,21911,96,Clay,7877020
2024,1536,mn13,,ATP Masters 1000 Madrid,1000,Spain,100,,6532,96,Clay,7877020
2024,308,mn13,,Munich,250,Germany,101,,6613,28,Clay,579320
2024,410,mn13,,ATP Masters 1000 Monte-Carlo,1000,Monaco,100,,6913,56,Clay,5950575
