"playercode","EventId","EventType","Surface","TotPrizeMoney","Same_Nationality","iscritto","ha_pts_def"
m0ht,336,"250",Hard,661585,0,0,0
m0ht,4787,"250",Hard,750000,0,0,0
m0ht,747,"500",Hard,3720165,0,0,0
m0ht,321,"250",Grass,734915,0,0,0
m0ht,8998,"250",Hard,661585,0,0,0
m0ht,339,"250",Hard,661585,0,0,0
m0ht,337,"500",Hard,2470310,0,0,0
m0ht,414,"500",Clay,1891995,0,0,0
m0ht,341,"250",Hard,579320,0,0,0
m0ht,315,"250",Grass,661585,0,0,0
m0ht,316,"250",Clay,579320,0,1,0
m0ht,375,"250",Hard,579320,0,0,0
j380,329,"500",Hard,1818380,0,0,0
j380,7290,"250",Clay,579320,0,0,0
j380,407,"500",Hard,2134985,0,0,0
j380,301,"250",Hard,661585,0,0,0
j380,336,"250",Hard,661585,0,0,0
j380,4787,"250",Hard,750000,0,0,0
j380,747,"500",Hard,3720165,0,0,0
j380,7581,"250",Hard,1171655,0,0,0
j380,8994,"250",Grass,932135,0,0,0
j380,500,"500",Grass,2255655,0,0,0
j380,322,"250",Clay,579320,0,0,0
j380,506,"250",Clay,642615,0,0,0
j380,9158,"250",Clay,562345,0,0,0
j380,8998,"250",Hard,661585,0,0,0
j380,339,"250",Hard,661585,0,0,0
j380,717,"250",Clay,661585,0,0,0
j380,741,"250",Grass,740160,0,0,0
j380,499,"250",Hard,661585,0,0,0
j380,311,"500",Grass,2255655,0,0,0
j380,424,"250",Hard,756020,0,0,0
j380,341,"250",Hard,579320,0,0,0
j380,496,"250",Hard,724015,0,0,0
j380,4713,"250",Hard,1000630,0,0,0
j380,7694,"250",Clay,579320,0,0,0
j380,360,"250",Clay,579320,0,0,0
j380,375,"250",Hard,579320,0,0,0
bp41,336,"250",Hard,661585,0,0,0
bp41,8994,"250",Grass,932135,0,0,0
bp41,322,"250",Clay,579320,0,1,0
bp41,339,"250",Hard,661585,0,0,0
bp41,741,"250",Grass,740160,0,1,0
bp41,7694,"250",Clay,579320,0,0,0
r0go,6242,"250",Hard,779780,0,0,0
r0go,314,"250",Clay,579320,0,0,0
r0go,440,"250",Grass,690135,0,0,0
r0go,308,"250",Clay,579320,0,0,0
r0go,7290,"250",Clay,579320,0,1,0
r0go,407,"500",Hard,2134985,0,0,0
r0go,336,"250",Hard,661585,0,0,0
r0go,4787,"250",Hard,750000,0,0,0
r0go,319,"250",Clay,579320,0,0,0
r0go,321,"250",Grass,734915,0,0,0
r0go,506,"250",Clay,642615,0,0,0
r0go,9158,"250",Clay,562345,0,0,0
r0go,339,"250",Hard,661585,0,0,0
r0go,439,"250",Clay,579320,0,1,0
r0go,414,"500",Clay,1891995,0,0,0
r0go,425,"500",Clay,2782960,0,0,0
r0go,6116,"250",Hard,756020,0,0,0
r0go,717,"250",Clay,661585,0,0,0
r0go,4462,"250",Clay,579320,0,0,0
r0go,499,"250",Hard,661585,0,0,0
r0go,424,"250",Hard,756020,0,0,0
r0go,341,"250",Hard,579320,0,0,0
r0go,496,"250",Hard,724015,0,0,0
r0go,315,"250",Grass,661585,0,0,0
r0go,360,"250",Clay,579320,0,0,0
r0go,316,"250",Clay,579320,0,1,0
r0go,375,"250",Hard,579320,0,0,0
h0du,328,"500",Hard,2385100,0,0,0
h0du,7485,"250",Hard,690135,0,0,0
h0du,314,"250",Clay,579320,0,1,0
h0du,308,"250",Clay,579320,0,0,0
h0du,495,"500",Hard,2941785,0,0,0
h0du,451,"250",Hard,1395875,0,0,0
h0du,407,"500",Hard,2134985,0,0,0
h0du,301,"250",Hard,661585,0,0,0
h0du,336,"250",Hard,661585,0,0,0
h0du,4787,"250",Hard,750000,0,0,0
h0du,319,"250",Clay,579320,0,1,0
h0du,322,"250",Clay,579320,0,0,0
h0du,8996,"250",Clay,661585,0,0,0
h0du,6932,"500",Clay,2100230,1,1,0
h0du,506,"250",Clay,642615,0,0,0
h0du,8998,"250",Hard,661585,0,0,0
h0du,339,"250",Hard,661585,0,0,0
h0du,337,"500",Hard,2470310,0,0,0
h0du,439,"250",Clay,579320,0,0,0
h0du,414,"500",Clay,1891995,0,0,0
h0du,425,"500",Clay,2782960,0,0,0
h0du,807,"500",Hard,2206080,0,0,0
h0du,418,"500",Hard,2100230,0,0,0
h0du,6116,"250",Hard,756020,0,0,0
h0du,429,"250",Hard,690135,0,0,0
h0du,4462,"250",Clay,579320,0,0,0
h0du,7480,"250",Hard,915245,0,0,0
h0du,499,"250",Hard,661585,0,0,0
h0du,341,"250",Hard,579320,0,0,0
h0du,9410,"250",Hard,1036700,0,0,0
h0du,315,"250",Grass,661585,0,0,0
h0du,7694,"250",Clay,579320,0,0,0
h0du,316,"250",Clay,579320,0,0,0
h0du,375,"250",Hard,579320,0,0,0
a887,6242,"250",Hard,779780,0,0,0
a887,440,"250",Grass,690135,0,0,0
a887,7290,"250",Clay,579320,0,0,0
a887,451,"250",Hard,1395875,0,0,0
a887,407,"500",Hard,2134985,0,0,0
a887,336,"250",Hard,661585,0,0,0
a887,4787,"250",Hard,750000,0,0,0
a887,500,"500",Grass,2255655,0,0,0
a887,321,"250",Grass,734915,0,0,0
a887,6932,"500",Clay,2100230,0,0,0
a887,506,"250",Clay,642615,0,0,0
a887,9158,"250",Clay,562345,0,0,0
a887,339,"250",Hard,661585,0,0,0
a887,717,"250",Clay,661585,0,0,0
a887,7480,"250",Hard,915245,0,1,0
a887,499,"250",Hard,661585,0,0,0
a887,311,"500",Grass,2255655,0,0,0
a887,424,"250",Hard,756020,0,0,0
a887,341,"250",Hard,579320,0,0,0
a887,496,"250",Hard,724015,0,0,0
a887,360,"250",Clay,579320,0,0,0
sh90,328,"500",Hard,2385100,0,0,0
sh90,329,"500",Hard,1818380,0,0,0
sh90,6242,"250",Hard,779780,0,0,0
sh90,314,"250",Clay,579320,0,0,0
sh90,440,"250",Grass,690135,0,0,0
sh90,301,"250",Hard,661585,0,0,0
sh90,336,"250",Hard,661585,0,0,0
sh90,747,"500",Hard,3720165,0,0,0
sh90,319,"250",Clay,579320,0,0,0
sh90,8994,"250",Grass,932135,0,0,0
sh90,500,"500",Grass,2255655,0,0,0
sh90,321,"250",Grass,734915,0,0,0
sh90,8998,"250",Hard,661585,0,0,0
sh90,339,"250",Hard,661585,0,0,0
sh90,337,"500",Hard,2470310,0,0,0
sh90,439,"250",Clay,579320,0,0,0
sh90,414,"500",Clay,1891995,0,0,0
sh90,418,"500",Hard,2100230,0,0,0
sh90,6116,"250",Hard,756020,0,0,0
sh90,741,"250",Grass,740160,0,0,0
sh90,311,"500",Grass,2255655,0,0,0
sh90,315,"250",Grass,661585,0,0,0
sh90,316,"250",Clay,579320,0,0,0
sh90,375,"250",Hard,579320,0,0,0
pj74,328,"500",Hard,2385100,0,0,0
pj74,7485,"250",Hard,690135,0,0,0
pj74,329,"500",Hard,1818380,0,0,0
pj74,6242,"250",Hard,779780,0,0,0
pj74,314,"250",Clay,579320,0,0,0
pj74,440,"250",Grass,690135,0,0,0
pj74,308,"250",Clay,579320,0,0,0
pj74,407,"500",Hard,2134985,0,0,0
pj74,301,"250",Hard,661585,0,0,0
pj74,336,"250",Hard,661585,0,0,0
pj74,747,"500",Hard,3720165,0,0,0
pj74,500,"500",Grass,2255655,0,0,0
pj74,321,"250",Grass,734915,0,0,0
pj74,506,"250",Clay,642615,0,0,0
pj74,9158,"250",Clay,562345,0,0,0
pj74,8998,"250",Hard,661585,0,0,0
pj74,339,"250",Hard,661585,0,0,0
pj74,337,"500",Hard,2470310,0,0,0
pj74,414,"500",Clay,1891995,0,0,0
pj74,425,"500",Clay,2782960,0,0,0
pj74,429,"250",Hard,690135,0,0,0
pj74,4462,"250",Clay,579320,0,0,0
pj74,499,"250",Hard,661585,0,0,0
pj74,311,"500",Grass,2255655,0,0,0
pj74,424,"250",Hard,756020,0,0,0
pj74,496,"250",Hard,724015,0,0,0
pj74,9410,"250",Hard,1036700,0,0,0
pj74,315,"250",Grass,661585,0,0,0
pj74,316,"250",Clay,579320,0,0,0
d864,6242,"250",Hard,779780,0,0,0
d864,440,"250",Grass,690135,0,0,0
d864,7290,"250",Clay,579320,0,0,0
d864,336,"250",Hard,661585,0,0,0
d864,500,"500",Grass,2255655,0,0,0
d864,321,"250",Grass,734915,0,0,0
d864,322,"250",Clay,579320,0,0,0
d864,9158,"250",Clay,562345,0,0,0
d864,339,"250",Hard,661585,0,0,0
d864,717,"250",Clay,661585,0,0,0
d864,311,"500",Grass,2255655,0,0,0
d864,424,"250",Hard,756020,0,0,0
d864,496,"250",Hard,724015,0,0,0
d864,7694,"250",Clay,579320,0,0,0
d864,360,"250",Clay,579320,0,0,0
d864,375,"250",Hard,579320,0,0,0
o449,7485,"250",Hard,690135,0,0,0
o449,329,"500",Hard,1818380,0,0,0
o449,6242,"250",Hard,779780,0,0,0
o449,314,"250",Clay,579320,0,0,0
o449,7290,"250",Clay,579320,0,0,0
o449,495,"500",Hard,2941785,0,0,0
o449,336,"250",Hard,661585,0,0,0
o449,747,"500",Hard,3720165,0,0,0
o449,7581,"250",Hard,1171655,0,0,0
o449,319,"250",Clay,579320,0,0,0
o449,8996,"250",Clay,661585,0,0,0
o449,339,"250",Hard,661585,0,0,0
o449,439,"250",Clay,579320,0,0,0
o449,414,"500",Clay,1891995,0,0,0
o449,807,"500",Hard,2206080,0,0,0
o449,418,"500",Hard,2100230,0,0,0
o449,6116,"250",Hard,756020,0,0,0
o449,717,"250",Clay,661585,0,0,0
o449,429,"250",Hard,690135,0,0,0
o449,9410,"250",Hard,1036700,0,0,0
o449,4713,"250",Hard,1000630,0,0,0
o449,315,"250",Grass,661585,0,0,0
o449,360,"250",Clay,579320,0,0,0
o449,316,"250",Clay,579320,0,0,0
o449,375,"250",Hard,579320,0,0,0
w0bh,7485,"250",Hard,690135,0,0,0
w0bh,329,"500",Hard,1818380,0,0,0
w0bh,6242,"250",Hard,779780,0,0,0
w0bh,451,"250",Hard,1395875,0,0,0
w0bh,407,"500",Hard,2134985,0,0,0
w0bh,301,"250",Hard,661585,0,0,0
w0bh,336,"250",Hard,661585,1,1,0
w0bh,747,"500",Hard,3720165,0,0,0
w0bh,6932,"500",Clay,2100230,0,0,0
w0bh,506,"250",Clay,642615,0,0,0
w0bh,8998,"250",Hard,661585,0,0,0
w0bh,339,"250",Hard,661585,0,0,0
w0bh,418,"500",Hard,2100230,0,0,0
w0bh,429,"250",Hard,690135,0,0,0
w0bh,7480,"250",Hard,915245,0,0,0
w0bh,499,"250",Hard,661585,0,0,0
w0bh,9410,"250",Hard,1036700,0,1,0
fa43,451,"250",Hard,1395875,0,0,0
fa43,301,"250",Hard,661585,0,0,0
fa43,336,"250",Hard,661585,0,0,0
fa43,4787,"250",Hard,750000,0,0,0
fa43,8994,"250",Grass,932135,0,0,0
fa43,500,"500",Grass,2255655,0,0,0
fa43,322,"250",Clay,579320,0,1,0
fa43,6932,"500",Clay,2100230,0,0,0
fa43,9158,"250",Clay,562345,0,0,0
fa43,8998,"250",Hard,661585,0,0,0
fa43,339,"250",Hard,661585,0,0,0
fa43,741,"250",Grass,740160,0,0,0
fa43,7480,"250",Hard,915245,0,0,0
fa43,311,"500",Grass,2255655,0,0,0
fa43,424,"250",Hard,756020,0,1,0
fa43,341,"250",Hard,579320,0,0,0
fa43,496,"250",Hard,724015,0,0,0
fa43,7694,"250",Clay,579320,0,0,0
i306,329,"500",Hard,1818380,0,0,0
i306,6242,"250",Hard,779780,0,0,0
i306,308,"250",Clay,579320,0,0,0
i306,451,"250",Hard,1395875,0,0,0
i306,336,"250",Hard,661585,0,0,0
i306,747,"500",Hard,3720165,0,0,0
i306,8994,"250",Grass,932135,0,0,0
i306,322,"250",Clay,579320,0,0,0
i306,6932,"500",Clay,2100230,0,0,0
i306,339,"250",Hard,661585,0,0,0
i306,425,"500",Clay,2782960,0,0,0
i306,741,"250",Grass,740160,0,0,0
i306,4462,"250",Clay,579320,0,0,0
i306,7480,"250",Hard,915245,0,0,0
i306,7694,"250",Clay,579320,0,0,0
s0ia,328,"500",Hard,2385100,0,0,0
s0ia,7485,"250",Hard,690135,0,0,0
s0ia,407,"500",Hard,2134985,0,0,0
s0ia,336,"250",Hard,661585,0,0,0
s0ia,8994,"250",Grass,932135,0,0,0
s0ia,506,"250",Clay,642615,0,0,0
s0ia,339,"250",Hard,661585,0,1,0
s0ia,337,"500",Hard,2470310,0,0,0
s0ia,429,"250",Hard,690135,0,0,0
s0ia,741,"250",Grass,740160,0,0,0
s0ia,499,"250",Hard,661585,0,0,0
s0ia,9410,"250",Hard,1036700,0,0,0
s0ia,375,"250",Hard,579320,0,0,0
d0dt,328,"500",Hard,2385100,0,0,0
d0dt,6242,"250",Hard,779780,0,0,0
d0dt,7290,"250",Clay,579320,0,0,0
d0dt,301,"250",Hard,661585,0,0,0
d0dt,336,"250",Hard,661585,0,0,0
d0dt,8994,"250",Grass,932135,0,0,0
d0dt,500,"500",Grass,2255655,0,0,0
d0dt,9158,"250",Clay,562345,0,0,0
d0dt,8998,"250",Hard,661585,0,0,0
d0dt,339,"250",Hard,661585,0,0,0
d0dt,337,"500",Hard,2470310,0,0,0
d0dt,717,"250",Clay,661585,0,1,0
d0dt,741,"250",Grass,740160,0,0,0
d0dt,311,"500",Grass,2255655,0,0,0
d0dt,424,"250",Hard,756020,0,0,0
d0dt,496,"250",Hard,724015,0,1,0
d0dt,360,"250",Clay,579320,0,0,0
j620,328,"500",Hard,2385100,0,0,0
j620,308,"250",Clay,579320,0,0,0
j620,495,"500",Hard,2941785,0,0,0
j620,451,"250",Hard,1395875,0,0,0
j620,336,"250",Hard,661585,0,0,0
j620,322,"250",Clay,579320,0,0,0
j620,8996,"250",Clay,661585,0,0,0
j620,6932,"500",Clay,2100230,0,0,0
j620,9158,"250",Clay,562345,0,0,0
j620,339,"250",Hard,661585,0,0,0
j620,337,"500",Hard,2470310,0,0,0
j620,425,"500",Clay,2782960,0,0,0
j620,807,"500",Hard,2206080,0,0,0
j620,418,"500",Hard,2100230,0,0,0
j620,4462,"250",Clay,579320,0,0,0
j620,7480,"250",Hard,915245,0,0,0
j620,424,"250",Hard,756020,0,0,0
j620,496,"250",Hard,724015,0,0,0
j620,7694,"250",Clay,579320,0,0,0
sl08,328,"500",Hard,2385100,0,0,0
sl08,6242,"250",Hard,779780,0,0,0
sl08,308,"250",Clay,579320,0,0,0
sl08,7290,"250",Clay,579320,0,0,0
sl08,407,"500",Hard,2134985,0,0,0
sl08,336,"250",Hard,661585,0,0,0
sl08,8994,"250",Grass,932135,0,0,0
sl08,506,"250",Clay,642615,0,0,0
sl08,339,"250",Hard,661585,0,0,0
sl08,337,"500",Hard,2470310,0,0,0
sl08,425,"500",Clay,2782960,0,0,0
sl08,717,"250",Clay,661585,0,0,0
sl08,741,"250",Grass,740160,0,0,0
sl08,4462,"250",Clay,579320,0,0,0
sl08,499,"250",Hard,661585,0,0,0
sl08,360,"250",Clay,579320,0,0,0
sl08,375,"250",Hard,579320,0,0,0
s0n0,328,"500",Hard,2385100,0,0,0
s0n0,6242,"250",Hard,779780,0,1,0
s0n0,451,"250",Hard,1395875,0,0,0
s0n0,336,"250",Hard,661585,0,0,0
s0n0,322,"250",Clay,579320,0,0,0
s0n0,6932,"500",Clay,2100230,0,0,0
s0n0,339,"250",Hard,661585,1,0,0
s0n0,337,"500",Hard,2470310,0,0,0
s0n0,7480,"250",Hard,915245,0,0,0
s0n0,7694,"250",Clay,579320,0,0,0
s0n0,375,"250",Hard,579320,0,0,0
r0fs,7485,"250",Hard,690135,0,0,0
r0fs,329,"500",Hard,1818380,0,0,0
r0fs,440,"250",Grass,690135,0,0,0
r0fs,308,"250",Clay,579320,0,0,0
r0fs,7290,"250",Clay,579320,0,0,0
r0fs,451,"250",Hard,1395875,0,0,0
r0fs,407,"500",Hard,2134985,0,0,0
r0fs,336,"250",Hard,661585,0,0,0
r0fs,747,"500",Hard,3720165,0,0,0
r0fs,319,"250",Clay,579320,0,0,0
r0fs,500,"500",Grass,2255655,0,0,0
r0fs,321,"250",Grass,734915,0,0,0
r0fs,322,"250",Clay,579320,0,0,0
r0fs,6932,"500",Clay,2100230,0,0,0
r0fs,506,"250",Clay,642615,0,0,0
r0fs,9158,"250",Clay,562345,0,0,0
r0fs,339,"250",Hard,661585,0,0,0
r0fs,439,"250",Clay,579320,0,0,0
r0fs,425,"500",Clay,2782960,0,0,0
r0fs,418,"500",Hard,2100230,0,1,0
r0fs,6116,"250",Hard,756020,0,0,0
r0fs,717,"250",Clay,661585,0,0,0
r0fs,429,"250",Hard,690135,0,0,0
r0fs,4462,"250",Clay,579320,0,0,0
r0fs,7480,"250",Hard,915245,0,0,0
r0fs,499,"250",Hard,661585,0,0,0
r0fs,311,"500",Grass,2255655,0,0,0
r0fs,424,"250",Hard,756020,0,0,0
r0fs,496,"250",Hard,724015,0,0,0
r0fs,9410,"250",Hard,1036700,0,0,0
r0fs,7694,"250",Clay,579320,0,0,0
r0fs,360,"250",Clay,579320,0,0,0
r0fs,375,"250",Hard,579320,0,0,0
s0ak,328,"500",Hard,2385100,0,0,0
s0ak,7485,"250",Hard,690135,0,0,0
s0ak,7290,"250",Clay,579320,0,0,0
s0ak,451,"250",Hard,1395875,0,0,0
s0ak,336,"250",Hard,661585,0,0,0
s0ak,6932,"500",Clay,2100230,0,0,0
s0ak,339,"250",Hard,661585,0,0,0
s0ak,337,"500",Hard,2470310,0,0,0
s0ak,418,"500",Hard,2100230,0,0,0
s0ak,717,"250",Clay,661585,0,0,0
s0ak,429,"250",Hard,690135,0,0,0
s0ak,7480,"250",Hard,915245,0,0,0
s0ak,9410,"250",Hard,1036700,0,0,0
s0ak,360,"250",Clay,579320,0,0,0
h09p,328,"500",Hard,2385100,0,0,0
h09p,329,"500",Hard,1818380,0,0,0
h09p,314,"250",Clay,579320,0,0,0
h09p,440,"250",Grass,690135,0,0,0
h09p,308,"250",Clay,579320,0,0,0
h09p,7290,"250",Clay,579320,0,0,0
h09p,336,"250",Hard,661585,0,0,0
h09p,747,"500",Hard,3720165,0,0,0
h09p,7581,"250",Hard,1171655,0,0,0
h09p,319,"250",Clay,579320,0,0,0
h09p,8994,"250",Grass,932135,0,0,0
h09p,500,"500",Grass,2255655,0,0,0
h09p,321,"250",Grass,734915,0,0,0
h09p,322,"250",Clay,579320,0,0,0
h09p,339,"250",Hard,661585,0,0,0
h09p,337,"500",Hard,2470310,0,0,0
h09p,439,"250",Clay,579320,0,0,0
h09p,414,"500",Clay,1891995,0,0,0
h09p,425,"500",Clay,2782960,0,0,0
h09p,418,"500",Hard,2100230,0,0,0
h09p,6116,"250",Hard,756020,0,0,0
h09p,717,"250",Clay,661585,0,1,0
h09p,741,"250",Grass,740160,0,0,0
h09p,4462,"250",Clay,579320,0,0,0
h09p,311,"500",Grass,2255655,0,0,0
h09p,4713,"250",Hard,1000630,0,0,0
h09p,315,"250",Grass,661585,0,0,0
h09p,7694,"250",Clay,579320,0,0,0
h09p,360,"250",Clay,579320,0,0,0
h09p,316,"250",Clay,579320,0,0,0
h09p,375,"250",Hard,579320,0,0,0
k926,328,"500",Hard,2385100,0,0,0
k926,7485,"250",Hard,690135,0,0,0
k926,329,"500",Hard,1818380,0,0,0
k926,495,"500",Hard,2941785,0,0,0
k926,451,"250",Hard,1395875,0,0,0
k926,336,"250",Hard,661585,0,0,0
k926,747,"500",Hard,3720165,0,0,0
k926,7581,"250",Hard,1171655,0,0,0
k926,319,"250",Clay,579320,0,1,0
k926,8994,"250",Grass,932135,0,0,0
k926,500,"500",Grass,2255655,0,0,0
k926,322,"250",Clay,579320,0,0,0
k926,8996,"250",Clay,661585,0,0,0
k926,6932,"500",Clay,2100230,0,0,0
k926,9158,"250",Clay,562345,0,0,0
k926,339,"250",Hard,661585,0,0,0
k926,337,"500",Hard,2470310,0,0,0
k926,439,"250",Clay,579320,0,0,0
k926,807,"500",Hard,2206080,0,0,0
k926,6116,"250",Hard,756020,0,0,0
k926,429,"250",Hard,690135,0,0,0
k926,741,"250",Grass,740160,0,0,0
k926,7480,"250",Hard,915245,0,0,0
k926,311,"500",Grass,2255655,0,0,0
k926,424,"250",Hard,756020,0,0,0
k926,496,"250",Hard,724015,0,0,0
k926,9410,"250",Hard,1036700,1,1,0
k926,4713,"250",Hard,1000630,0,1,0
k926,7694,"250",Clay,579320,0,0,0
a0ab,328,"500",Hard,2385100,0,0,0
a0ab,440,"250",Grass,690135,0,0,0
a0ab,308,"250",Clay,579320,0,0,0
a0ab,7290,"250",Clay,579320,0,0,0
a0ab,495,"500",Hard,2941785,0,0,0
a0ab,451,"250",Hard,1395875,0,0,0
a0ab,407,"500",Hard,2134985,0,0,0
a0ab,301,"250",Hard,661585,0,0,0
a0ab,336,"250",Hard,661585,0,0,0
a0ab,500,"500",Grass,2255655,0,0,0
a0ab,321,"250",Grass,734915,0,0,0
a0ab,8996,"250",Clay,661585,0,0,0
a0ab,6932,"500",Clay,2100230,0,0,0
a0ab,506,"250",Clay,642615,0,0,0
a0ab,8998,"250",Hard,661585,0,0,0
a0ab,339,"250",Hard,661585,0,0,0
a0ab,337,"500",Hard,2470310,0,0,0
a0ab,425,"500",Clay,2782960,0,0,0
a0ab,807,"500",Hard,2206080,0,0,0
a0ab,717,"250",Clay,661585,0,0,0
a0ab,4462,"250",Clay,579320,0,0,0
a0ab,7480,"250",Hard,915245,0,0,0
a0ab,499,"250",Hard,661585,0,0,0
a0ab,311,"500",Grass,2255655,0,0,0
a0ab,360,"250",Clay,579320,0,0,0
a0ab,375,"250",Hard,579320,0,0,0
mw76,328,"500",Hard,2385100,0,0,0
mw76,329,"500",Hard,1818380,0,0,0
mw76,440,"250",Grass,690135,0,0,0
mw76,308,"250",Clay,579320,0,0,0
mw76,495,"500",Hard,2941785,0,0,0
mw76,301,"250",Hard,661585,0,0,0
mw76,336,"250",Hard,661585,0,0,0
mw76,747,"500",Hard,3720165,0,0,0
mw76,319,"250",Clay,579320,0,0,0
mw76,321,"250",Grass,734915,0,1,0
mw76,8996,"250",Clay,661585,0,0,0
mw76,8998,"250",Hard,661585,0,0,0
mw76,339,"250",Hard,661585,0,0,0
mw76,337,"500",Hard,2470310,0,0,0
mw76,439,"250",Clay,579320,0,0,0
mw76,425,"500",Clay,2782960,0,1,0
mw76,807,"500",Hard,2206080,0,0,0
mw76,418,"500",Hard,2100230,0,0,0
mw76,6116,"250",Hard,756020,0,0,0
mw76,4462,"250",Clay,579320,0,0,0
i0a7,6242,"250",Hard,779780,0,0,0
i0a7,451,"250",Hard,1395875,0,0,0
i0a7,407,"500",Hard,2134985,0,0,0
i0a7,336,"250",Hard,661585,0,0,0
i0a7,4787,"250",Hard,750000,0,0,0
i0a7,8994,"250",Grass,932135,0,0,0
i0a7,6932,"500",Clay,2100230,0,0,0
i0a7,506,"250",Clay,642615,0,0,0
i0a7,339,"250",Hard,661585,0,0,0
i0a7,418,"500",Hard,2100230,0,0,0
i0a7,741,"250",Grass,740160,0,0,0
i0a7,7480,"250",Hard,915245,0,0,0
i0a7,499,"250",Hard,661585,0,0,0
i0a7,341,"250",Hard,579320,0,0,0
b0ej,328,"500",Hard,2385100,0,0,0
b0ej,7485,"250",Hard,690135,0,0,0
b0ej,314,"250",Clay,579320,0,0,0
b0ej,7290,"250",Clay,579320,0,0,0
b0ej,451,"250",Hard,1395875,0,0,0
b0ej,407,"500",Hard,2134985,0,0,0
b0ej,301,"250",Hard,661585,0,0,0
b0ej,336,"250",Hard,661585,0,0,0
b0ej,319,"250",Clay,579320,0,0,0
b0ej,322,"250",Clay,579320,0,0,0
b0ej,6932,"500",Clay,2100230,0,0,0
b0ej,506,"250",Clay,642615,0,0,0
b0ej,9158,"250",Clay,562345,0,0,0
b0ej,8998,"250",Hard,661585,0,0,0
b0ej,339,"250",Hard,661585,0,0,0
b0ej,337,"500",Hard,2470310,0,0,0
b0ej,439,"250",Clay,579320,0,0,0
b0ej,414,"500",Clay,1891995,0,0,0
b0ej,6116,"250",Hard,756020,0,0,0
b0ej,717,"250",Clay,661585,0,1,0
b0ej,429,"250",Hard,690135,0,0,0
b0ej,7480,"250",Hard,915245,0,0,0
b0ej,499,"250",Hard,661585,0,0,0
b0ej,424,"250",Hard,756020,0,0,0
b0ej,496,"250",Hard,724015,0,0,0
b0ej,9410,"250",Hard,1036700,0,0,0
b0ej,315,"250",Grass,661585,0,0,0
b0ej,7694,"250",Clay,579320,0,0,0
b0ej,360,"250",Clay,579320,0,0,0
b0ej,316,"250",Clay,579320,0,0,0
b0ej,375,"250",Hard,579320,0,0,0
u134,7485,"250",Hard,690135,0,0,0
u134,329,"500",Hard,1818380,1,1,0
u134,6242,"250",Hard,779780,0,0,0
u134,440,"250",Grass,690135,0,0,0
u134,308,"250",Clay,579320,0,0,0
u134,407,"500",Hard,2134985,0,0,0
u134,336,"250",Hard,661585,0,0,0
u134,747,"500",Hard,3720165,0,0,0
u134,7581,"250",Hard,1171655,0,0,0
u134,8994,"250",Grass,932135,0,0,0
u134,500,"500",Grass,2255655,0,0,0
u134,321,"250",Grass,734915,0,0,0
u134,322,"250",Clay,579320,0,0,0
u134,506,"250",Clay,642615,0,0,0
u134,339,"250",Hard,661585,0,0,0
u134,425,"500",Clay,2782960,0,0,0
u134,429,"250",Hard,690135,0,0,0
u134,741,"250",Grass,740160,0,0,0
u134,4462,"250",Clay,579320,0,0,0
u134,499,"250",Hard,661585,0,0,0
u134,311,"500",Grass,2255655,0,0,0
u134,9410,"250",Hard,1036700,0,1,0
u134,4713,"250",Hard,1000630,0,1,0
u134,7694,"250",Clay,579320,0,0,0
u134,375,"250",Hard,579320,0,0,0
k0e6,6242,"250",Hard,779780,0,0,0
k0e6,407,"500",Hard,2134985,0,0,0
k0e6,336,"250",Hard,661585,0,0,0
k0e6,506,"250",Clay,642615,0,0,0
k0e6,339,"250",Hard,661585,0,0,0
k0e6,499,"250",Hard,661585,0,0,0
f0dm,328,"500",Hard,2385100,0,0,0
f0dm,329,"500",Hard,1818380,0,0,0
f0dm,314,"250",Clay,579320,0,0,0
f0dm,308,"250",Clay,579320,0,0,0
f0dm,7290,"250",Clay,579320,0,0,0
f0dm,495,"500",Hard,2941785,0,0,0
f0dm,451,"250",Hard,1395875,0,0,0
f0dm,407,"500",Hard,2134985,0,0,0
f0dm,336,"250",Hard,661585,0,0,0
f0dm,747,"500",Hard,3720165,0,0,0
f0dm,319,"250",Clay,579320,0,0,0
f0dm,322,"250",Clay,579320,0,0,0
f0dm,8996,"250",Clay,661585,0,0,0
f0dm,6932,"500",Clay,2100230,0,0,0
f0dm,506,"250",Clay,642615,0,0,0
f0dm,9158,"250",Clay,562345,0,0,0
f0dm,339,"250",Hard,661585,0,0,0
f0dm,337,"500",Hard,2470310,0,0,0
f0dm,439,"250",Clay,579320,0,0,0
f0dm,414,"500",Clay,1891995,0,0,0
f0dm,425,"500",Clay,2782960,0,0,0
f0dm,807,"500",Hard,2206080,0,0,0
f0dm,6116,"250",Hard,756020,0,0,0
f0dm,717,"250",Clay,661585,0,0,0
f0dm,4462,"250",Clay,579320,0,0,0
f0dm,7480,"250",Hard,915245,0,0,0
f0dm,499,"250",Hard,661585,0,0,0
f0dm,424,"250",Hard,756020,0,0,0
f0dm,496,"250",Hard,724015,0,0,0
f0dm,315,"250",Grass,661585,0,0,0
f0dm,7694,"250",Clay,579320,0,0,0
f0dm,360,"250",Clay,579320,0,0,0
f0dm,316,"250",Clay,579320,0,0,0
f0dm,375,"250",Hard,579320,0,0,0
m0oq,328,"500",Hard,2385100,0,0,0
m0oq,329,"500",Hard,1818380,0,0,0
m0oq,6242,"250",Hard,779780,0,0,0
m0oq,407,"500",Hard,2134985,0,0,0
m0oq,336,"250",Hard,661585,0,0,0
