"playercode","EventId","EventType","Surface","TotPrizeMoney","Same_Nationality","iscritto","ha_pts_def"
sn54,747,"500",Hard,3720165,0,0,0
sn54,7581,"250",Hard,1171655,0,0,0
sn54,319,"250",Clay,579320,0,0,0
sn54,8994,"250",Grass,932135,0,0,0
sn54,500,"500",Grass,2255655,0,0,0
sn54,321,"250",Grass,734915,0,0,0
sn54,322,"250",Clay,579320,0,0,0
sn54,8996,"250",Clay,661585,0,0,0
sn54,6932,"500",Clay,2100230,0,0,0
sn54,506,"250",Clay,642615,0,0,0
sn54,9158,"250",Clay,562345,0,0,0
sn54,8998,"250",Hard,661585,0,0,0
sn54,339,"250",Hard,661585,0,0,0
sn54,337,"500",Hard,2470310,0,0,0
sn54,439,"250",Clay,579320,0,0,0
sn54,414,"500",Clay,1891995,0,0,0
sn54,425,"500",Clay,2782960,0,0,0
sn54,807,"500",Hard,2206080,0,0,0
sn54,418,"500",Hard,2100230,0,0,0
sn54,6116,"250",Hard,756020,0,0,0
sn54,717,"250",Clay,661585,0,0,0
sn54,429,"250",Hard,690135,0,0,0
sn54,741,"250",Grass,740160,0,0,0
sn54,4462,"250",Clay,579320,0,0,0
sn54,7480,"250",Hard,915245,0,0,0
sn54,499,"250",Hard,661585,0,0,0
sn54,311,"500",Grass,2255655,0,0,0
sn54,424,"250",Hard,756020,0,0,0
sn54,341,"250",Hard,579320,0,0,0
sn54,496,"250",Hard,724015,0,0,0
sn54,9410,"250",Hard,1036700,0,0,0
sn54,4713,"250",Hard,1000630,0,0,0
sn54,315,"250",Grass,661585,0,0,0
sn54,7694,"250",Clay,579320,0,0,0
sn54,360,"250",Clay,579320,0,0,0
sn54,316,"250",Clay,579320,0,0,0
sn54,375,"250",Hard,579320,0,0,0
h0a4,328,"500",Hard,2385100,0,0,0
h0a4,7485,"250",Hard,690135,0,0,0
h0a4,329,"500",Hard,1818380,0,0,0
h0a4,6242,"250",Hard,779780,0,1,0
h0a4,314,"250",Clay,579320,0,0,0
h0a4,440,"250",Grass,690135,0,0,0
h0a4,308,"250",Clay,579320,0,0,0
h0a4,7290,"250",Clay,579320,0,0,0
h0a4,495,"500",Hard,2941785,0,0,0
h0a4,451,"250",Hard,1395875,0,0,0
h0a4,407,"500",Hard,2134985,0,0,0
h0a4,301,"250",Hard,661585,0,0,0
h0a4,336,"250",Hard,661585,0,0,0
h0a4,4787,"250",Hard,750000,0,0,0
h0a4,747,"500",Hard,3720165,0,0,0
h0a4,7581,"250",Hard,1171655,0,0,0
h0a4,319,"250",Clay,579320,0,0,0
h0a4,8994,"250",Grass,932135,0,0,0
h0a4,500,"500",Grass,2255655,0,0,0
h0a4,321,"250",Grass,734915,0,0,0
h0a4,322,"250",Clay,579320,0,0,0
h0a4,8996,"250",Clay,661585,0,0,0
h0a4,6932,"500",Clay,2100230,0,0,0
h0a4,506,"250",Clay,642615,0,0,0
h0a4,9158,"250",Clay,562345,0,0,0
h0a4,8998,"250",Hard,661585,0,0,0
h0a4,339,"250",Hard,661585,0,0,0
h0a4,337,"500",Hard,2470310,0,0,0
h0a4,439,"250",Clay,579320,0,0,0
h0a4,414,"500",Clay,1891995,0,0,0
h0a4,425,"500",Clay,2782960,0,0,0
h0a4,807,"500",Hard,2206080,0,0,0
h0a4,418,"500",Hard,2100230,0,0,0
h0a4,6116,"250",Hard,756020,0,0,0
h0a4,717,"250",Clay,661585,0,0,0
h0a4,429,"250",Hard,690135,0,0,0
h0a4,741,"250",Grass,740160,0,0,0
h0a4,4462,"250",Clay,579320,0,0,0
h0a4,7480,"250",Hard,915245,0,0,0
h0a4,499,"250",Hard,661585,0,0,0
h0a4,311,"500",Grass,2255655,0,0,0
h0a4,424,"250",Hard,756020,0,0,0
h0a4,341,"250",Hard,579320,0,0,0
h0a4,496,"250",Hard,724015,0,0,0
h0a4,9410,"250",Hard,1036700,0,0,0
h0a4,4713,"250",Hard,1000630,0,0,0
h0a4,315,"250",Grass,661585,0,0,0
h0a4,7694,"250",Clay,579320,0,0,0
h0a4,360,"250",Clay,579320,0,0,0
h0a4,316,"250",Clay,579320,0,0,0
h0a4,375,"250",Hard,579320,0,0,0
sk94,328,"500",Hard,2385100,0,0,0
sk94,7485,"250",Hard,690135,0,0,0
sk94,329,"500",Hard,1818380,0,0,0
sk94,6242,"250",Hard,779780,0,0,0
sk94,314,"250",Clay,579320,0,0,0
sk94,440,"250",Grass,690135,0,0,0
sk94,308,"250",Clay,579320,0,0,0
sk94,7290,"250",Clay,579320,0,0,0
sk94,495,"500",Hard,2941785,0,0,0
sk94,451,"250",Hard,1395875,0,0,0
sk94,407,"500",Hard,2134985,0,0,0
sk94,301,"250",Hard,661585,0,0,0
sk94,336,"250",Hard,661585,0,0,0
sk94,4787,"250",Hard,750000,0,0,0
sk94,747,"500",Hard,3720165,0,0,0
sk94,7581,"250",Hard,1171655,0,0,0
sk94,319,"250",Clay,579320,0,0,0
sk94,8994,"250",Grass,932135,0,0,0
sk94,500,"500",Grass,2255655,0,0,0
sk94,321,"250",Grass,734915,0,0,0
sk94,322,"250",Clay,579320,0,0,0
sk94,8996,"250",Clay,661585,0,0,0
sk94,6932,"500",Clay,2100230,0,0,0
sk94,506,"250",Clay,642615,0,0,0
sk94,9158,"250",Clay,562345,0,0,0
sk94,8998,"250",Hard,661585,0,0,0
sk94,339,"250",Hard,661585,0,0,0
sk94,337,"500",Hard,2470310,0,0,0
sk94,439,"250",Clay,579320,0,0,0
sk94,414,"500",Clay,1891995,0,0,0
sk94,425,"500",Clay,2782960,0,0,0
sk94,807,"500",Hard,2206080,0,0,0
sk94,418,"500",Hard,2100230,0,0,0
sk94,6116,"250",Hard,756020,0,0,0
sk94,717,"250",Clay,661585,0,0,0
sk94,429,"250",Hard,690135,0,0,0
sk94,741,"250",Grass,740160,0,0,0
sk94,4462,"250",Clay,579320,0,0,0
sk94,7480,"250",Hard,915245,0,0,0
sk94,499,"250",Hard,661585,0,0,0
sk94,311,"500",Grass,2255655,0,0,0
sk94,424,"250",Hard,756020,0,0,0
sk94,341,"250",Hard,579320,0,0,0
sk94,496,"250",Hard,724015,0,0,0
sk94,9410,"250",Hard,1036700,0,0,0
sk94,4713,"250",Hard,1000630,0,0,0
sk94,315,"250",Grass,661585,0,0,0
sk94,7694,"250",Clay,579320,0,0,0
sk94,360,"250",Clay,579320,0,0,0
sk94,316,"250",Clay,579320,0,0,0
sk94,375,"250",Hard,579320,0,0,0
lc12,328,"500",Hard,2385100,0,0,0
lc12,7485,"250",Hard,690135,0,0,0
lc12,329,"500",Hard,1818380,0,0,0
lc12,6242,"250",Hard,779780,0,0,0
lc12,314,"250",Clay,579320,0,0,0
lc12,440,"250",Grass,690135,0,0,0
lc12,308,"250",Clay,579320,0,0,0
lc12,7290,"250",Clay,579320,0,0,0
lc12,495,"500",Hard,2941785,0,0,0
lc12,451,"250",Hard,1395875,0,0,0
lc12,407,"500",Hard,2134985,0,0,0
lc12,301,"250",Hard,661585,0,0,0
lc12,336,"250",Hard,661585,0,0,0
lc12,4787,"250",Hard,750000,0,0,0
lc12,747,"500",Hard,3720165,0,0,0
lc12,7581,"250",Hard,1171655,0,0,0
lc12,319,"250",Clay,579320,0,0,0
lc12,8994,"250",Grass,932135,0,0,0
lc12,500,"500",Grass,2255655,0,0,0
lc12,321,"250",Grass,734915,0,0,0
lc12,322,"250",Clay,579320,0,0,0
lc12,8996,"250",Clay,661585,0,0,0
lc12,6932,"500",Clay,2100230,0,0,0
lc12,506,"250",Clay,642615,0,0,0
lc12,9158,"250",Clay,562345,0,0,0
lc12,8998,"250",Hard,661585,0,0,0
lc12,339,"250",Hard,661585,0,0,0
lc12,337,"500",Hard,2470310,0,0,0
lc12,439,"250",Clay,579320,0,0,0
lc12,414,"500",Clay,1891995,0,0,0
lc12,425,"500",Clay,2782960,0,0,0
lc12,807,"500",Hard,2206080,0,0,0
lc12,418,"500",Hard,2100230,0,0,0
lc12,6116,"250",Hard,756020,0,0,0
lc12,717,"250",Clay,661585,0,0,0
lc12,429,"250",Hard,690135,0,0,0
lc12,741,"250",Grass,740160,0,0,0
lc12,4462,"250",Clay,579320,0,0,0
lc12,7480,"250",Hard,915245,0,0,0
lc12,499,"250",Hard,661585,0,0,0
lc12,311,"500",Grass,2255655,0,0,0
lc12,424,"250",Hard,756020,0,0,0
lc12,341,"250",Hard,579320,0,0,0
lc12,496,"250",Hard,724015,0,1,0
lc12,9410,"250",Hard,1036700,0,0,0
lc12,4713,"250",Hard,1000630,0,0,0
lc12,315,"250",Grass,661585,0,0,0
lc12,7694,"250",Clay,579320,0,0,0
lc12,360,"250",Clay,579320,0,0,0
lc12,316,"250",Clay,579320,0,0,0
lc12,375,"250",Hard,579320,0,0,0
e768,328,"500",Hard,2385100,0,0,0
e768,7485,"250",Hard,690135,0,1,0
e768,329,"500",Hard,1818380,0,0,0
e768,6242,"250",Hard,779780,0,0,0
e768,314,"250",Clay,579320,0,0,0
e768,440,"250",Grass,690135,0,0,0
e768,308,"250",Clay,579320,0,0,0
e768,7290,"250",Clay,579320,0,0,0
e768,495,"500",Hard,2941785,0,0,0
e768,451,"250",Hard,1395875,0,0,0
e768,407,"500",Hard,2134985,0,0,0
e768,301,"250",Hard,661585,0,0,0
e768,336,"250",Hard,661585,0,0,0
e768,4787,"250",Hard,750000,0,0,0
e768,747,"500",Hard,3720165,0,0,0
e768,7581,"250",Hard,1171655,0,0,0
e768,319,"250",Clay,579320,0,0,0
e768,8994,"250",Grass,932135,0,0,0
e768,500,"500",Grass,2255655,0,0,0
e768,321,"250",Grass,734915,0,0,0
e768,322,"250",Clay,579320,0,0,0
e768,8996,"250",Clay,661585,0,0,0
e768,6932,"500",Clay,2100230,0,0,0
e768,506,"250",Clay,642615,0,0,0
e768,9158,"250",Clay,562345,0,0,0
e768,8998,"250",Hard,661585,0,0,0
e768,339,"250",Hard,661585,0,0,0
e768,337,"500",Hard,2470310,0,0,0
e768,439,"250",Clay,579320,0,0,0
e768,414,"500",Clay,1891995,0,0,0
e768,425,"500",Clay,2782960,0,0,0
e768,807,"500",Hard,2206080,0,0,0
e768,418,"500",Hard,2100230,0,0,0
e768,6116,"250",Hard,756020,0,0,0
e768,717,"250",Clay,661585,0,0,0
e768,429,"250",Hard,690135,0,0,0
e768,741,"250",Grass,740160,0,0,0
e768,4462,"250",Clay,579320,0,0,0
e768,7480,"250",Hard,915245,0,0,0
e768,499,"250",Hard,661585,0,0,0
e768,311,"500",Grass,2255655,0,0,0
e768,424,"250",Hard,756020,0,0,0
e768,341,"250",Hard,579320,0,0,0
e768,496,"250",Hard,724015,0,0,0
e768,9410,"250",Hard,1036700,0,0,0
e768,4713,"250",Hard,1000630,0,0,0
e768,315,"250",Grass,661585,0,0,0
e768,7694,"250",Clay,579320,0,0,0
e768,360,"250",Clay,579320,0,0,0
e768,316,"250",Clay,579320,0,0,0
e768,375,"250",Hard,579320,0,0,0
d0fj,328,"500",Hard,2385100,0,0,0
d0fj,7485,"250",Hard,690135,0,0,0
d0fj,329,"500",Hard,1818380,0,0,0
d0fj,6242,"250",Hard,779780,0,0,0
d0fj,314,"250",Clay,579320,0,0,0
d0fj,440,"250",Grass,690135,0,0,0
d0fj,308,"250",Clay,579320,0,0,0
d0fj,7290,"250",Clay,579320,0,0,0
d0fj,495,"500",Hard,2941785,0,0,0
d0fj,451,"250",Hard,1395875,0,0,0
d0fj,407,"500",Hard,2134985,0,0,0
d0fj,301,"250",Hard,661585,0,0,0
d0fj,336,"250",Hard,661585,0,0,0
d0fj,4787,"250",Hard,750000,0,0,0
d0fj,747,"500",Hard,3720165,0,0,0
d0fj,7581,"250",Hard,1171655,0,0,0
d0fj,319,"250",Clay,579320,0,0,0
d0fj,8994,"250",Grass,932135,0,0,0
d0fj,500,"500",Grass,2255655,0,0,0
d0fj,321,"250",Grass,734915,0,0,0
d0fj,322,"250",Clay,579320,0,0,0
d0fj,8996,"250",Clay,661585,0,0,0
d0fj,6932,"500",Clay,2100230,0,0,0
d0fj,506,"250",Clay,642615,0,0,0
d0fj,9158,"250",Clay,562345,0,1,0
d0fj,8998,"250",Hard,661585,0,0,0
d0fj,339,"250",Hard,661585,0,0,0
d0fj,337,"500",Hard,2470310,0,0,0
d0fj,439,"250",Clay,579320,0,0,0
d0fj,414,"500",Clay,1891995,0,0,0
d0fj,425,"500",Clay,2782960,0,0,0
d0fj,807,"500",Hard,2206080,0,1,0
d0fj,418,"500",Hard,2100230,0,0,0
d0fj,6116,"250",Hard,756020,0,0,0
d0fj,717,"250",Clay,661585,0,0,0
d0fj,429,"250",Hard,690135,0,0,0
d0fj,741,"250",Grass,740160,0,0,0
d0fj,4462,"250",Clay,579320,0,0,0
d0fj,7480,"250",Hard,915245,0,0,0
d0fj,499,"250",Hard,661585,0,0,0
d0fj,311,"500",Grass,2255655,0,0,0
d0fj,424,"250",Hard,756020,0,0,0
d0fj,341,"250",Hard,579320,0,0,0
d0fj,496,"250",Hard,724015,0,0,0
d0fj,9410,"250",Hard,1036700,0,0,0
d0fj,4713,"250",Hard,1000630,0,0,0
d0fj,315,"250",Grass,661585,0,0,0
d0fj,7694,"250",Clay,579320,0,0,0
d0fj,360,"250",Clay,579320,0,0,0
d0fj,316,"250",Clay,579320,0,0,0
d0fj,375,"250",Hard,579320,0,0,0
gk06,328,"500",Hard,2385100,0,0,0
gk06,7485,"250",Hard,690135,0,0,0
gk06,329,"500",Hard,1818380,0,0,0
gk06,6242,"250",Hard,779780,0,0,0
gk06,314,"250",Clay,579320,0,0,0
gk06,440,"250",Grass,690135,0,0,0
gk06,308,"250",Clay,579320,0,0,0
gk06,7290,"250",Clay,579320,0,0,0
gk06,495,"500",Hard,2941785,0,0,0
gk06,451,"250",Hard,1395875,0,0,0
gk06,407,"500",Hard,2134985,0,0,0
gk06,301,"250",Hard,661585,0,0,0
gk06,336,"250",Hard,661585,0,0,0
gk06,4787,"250",Hard,750000,0,0,0
gk06,747,"500",Hard,3720165,0,0,0
gk06,7581,"250",Hard,1171655,0,0,0
gk06,319,"250",Clay,579320,0,0,0
gk06,8994,"250",Grass,932135,0,0,0
gk06,500,"500",Grass,2255655,0,0,0
gk06,321,"250",Grass,734915,0,0,0
gk06,322,"250",Clay,579320,0,0,0
gk06,8996,"250",Clay,661585,0,0,0
gk06,6932,"500",Clay,2100230,0,0,0
gk06,506,"250",Clay,642615,0,0,0
gk06,9158,"250",Clay,562345,0,0,0
gk06,8998,"250",Hard,661585,0,0,0
gk06,339,"250",Hard,661585,0,0,0
gk06,337,"500",Hard,2470310,0,0,0
gk06,439,"250",Clay,579320,0,0,0
gk06,414,"500",Clay,1891995,0,0,0
gk06,425,"500",Clay,2782960,0,0,0
gk06,807,"500",Hard,2206080,0,0,0
gk06,418,"500",Hard,2100230,0,1,0
gk06,6116,"250",Hard,756020,0,0,0
gk06,717,"250",Clay,661585,0,0,0
gk06,429,"250",Hard,690135,0,0,0
gk06,741,"250",Grass,740160,0,0,0
gk06,4462,"250",Clay,579320,0,0,0
gk06,7480,"250",Hard,915245,0,0,0
gk06,499,"250",Hard,661585,0,0,0
gk06,311,"500",Grass,2255655,0,0,0
gk06,424,"250",Hard,756020,0,0,0
gk06,341,"250",Hard,579320,0,0,0
gk06,496,"250",Hard,724015,0,0,0
gk06,9410,"250",Hard,1036700,0,0,0
gk06,4713,"250",Hard,1000630,0,0,0
gk06,315,"250",Grass,661585,0,0,0
gk06,7694,"250",Clay,579320,0,0,0
gk06,360,"250",Clay,579320,0,0,0
gk06,316,"250",Clay,579320,0,0,0
gk06,375,"250",Hard,579320,0,0,0
n09u,328,"500",Hard,2385100,0,0,0
n09u,7485,"250",Hard,690135,0,0,0
n09u,329,"500",Hard,1818380,1,1,0
n09u,6242,"250",Hard,779780,0,0,0
n09u,314,"250",Clay,579320,0,0,0
n09u,440,"250",Grass,690135,0,0,0
n09u,308,"250",Clay,579320,0,0,0
n09u,7290,"250",Clay,579320,0,0,0
n09u,495,"500",Hard,2941785,0,0,0
n09u,451,"250",Hard,1395875,0,0,0
n09u,407,"500",Hard,2134985,0,0,0
n09u,301,"250",Hard,661585,0,0,0
n09u,336,"250",Hard,661585,0,0,0
n09u,4787,"250",Hard,750000,0,0,0
n09u,747,"500",Hard,3720165,0,0,0
n09u,7581,"250",Hard,1171655,0,1,0
n09u,319,"250",Clay,579320,0,0,0
n09u,8994,"250",Grass,932135,0,0,0
n09u,500,"500",Grass,2255655,0,0,0
n09u,321,"250",Grass,734915,0,0,0
n09u,322,"250",Clay,579320,0,0,0
n09u,8996,"250",Clay,661585,0,0,0
n09u,6932,"500",Clay,2100230,0,0,0
n09u,506,"250",Clay,642615,0,0,0
n09u,9158,"250",Clay,562345,0,0,0
n09u,8998,"250",Hard,661585,0,0,0
n09u,339,"250",Hard,661585,0,0,0
n09u,337,"500",Hard,2470310,0,0,0
n09u,439,"250",Clay,579320,0,0,0
n09u,414,"500",Clay,1891995,0,0,0
n09u,425,"500",Clay,2782960,0,0,0
n09u,807,"500",Hard,2206080,0,0,0
n09u,418,"500",Hard,2100230,0,0,0
n09u,6116,"250",Hard,756020,0,0,0
n09u,717,"250",Clay,661585,0,0,0
n09u,429,"250",Hard,690135,0,0,0
n09u,741,"250",Grass,740160,0,0,0
n09u,4462,"250",Clay,579320,0,0,0
n09u,7480,"250",Hard,915245,0,0,0
n09u,499,"250",Hard,661585,0,0,0
n09u,311,"500",Grass,2255655,0,0,0
n09u,424,"250",Hard,756020,0,0,0
n09u,341,"250",Hard,579320,0,0,0
n09u,496,"250",Hard,724015,0,0,0
n09u,9410,"250",Hard,1036700,0,0,0
n09u,4713,"250",Hard,1000630,0,0,0
n09u,315,"250",Grass,661585,0,0,0
n09u,7694,"250",Clay,579320,0,0,0
n09u,360,"250",Clay,579320,0,0,0
n09u,316,"250",Clay,579320,0,0,0
n09u,375,"250",Hard,579320,0,0,0
fc26,328,"500",Hard,2385100,0,0,0
fc26,7485,"250",Hard,690135,0,0,0
fc26,329,"500",Hard,1818380,0,0,0
fc26,6242,"250",Hard,779780,0,0,0
fc26,314,"250",Clay,579320,0,0,0
fc26,440,"250",Grass,690135,0,0,0
fc26,308,"250",Clay,579320,0,0,0
fc26,7290,"250",Clay,579320,0,0,0
fc26,495,"500",Hard,2941785,0,0,0
fc26,451,"250",Hard,1395875,0,0,0
fc26,407,"500",Hard,2134985,0,0,0
fc26,301,"250",Hard,661585,0,0,0
fc26,336,"250",Hard,661585,0,0,0
fc26,4787,"250",Hard,750000,0,0,0
fc26,747,"500",Hard,3720165,0,0,0
fc26,7581,"250",Hard,1171655,0,0,0
fc26,319,"250",Clay,579320,0,0,0
fc26,8994,"250",Grass,932135,0,0,0
fc26,500,"500",Grass,2255655,0,0,0
fc26,321,"250",Grass,734915,0,0,0
fc26,322,"250",Clay,579320,0,0,0
fc26,8996,"250",Clay,661585,0,0,0
fc26,6932,"500",Clay,2100230,0,0,0
fc26,506,"250",Clay,642615,0,0,0
fc26,9158,"250",Clay,562345,0,0,0
fc26,8998,"250",Hard,661585,0,0,0
fc26,339,"250",Hard,661585,0,0,0
fc26,337,"500",Hard,2470310,0,0,0
fc26,439,"250",Clay,579320,0,0,0
fc26,414,"500",Clay,1891995,0,0,0
fc26,425,"500",Clay,2782960,0,0,0
fc26,807,"500",Hard,2206080,0,0,0
fc26,418,"500",Hard,2100230,0,0,0
fc26,6116,"250",Hard,756020,0,0,0
fc26,717,"250",Clay,661585,0,0,0
fc26,429,"250",Hard,690135,0,0,0
fc26,741,"250",Grass,740160,0,0,0
fc26,4462,"250",Clay,579320,0,0,0
fc26,7480,"250",Hard,915245,0,0,0
fc26,499,"250",Hard,661585,0,0,0
fc26,311,"500",Grass,2255655,0,0,0
fc26,424,"250",Hard,756020,0,0,0
fc26,341,"250",Hard,579320,0,0,0
fc26,496,"250",Hard,724015,0,0,0
fc26,9410,"250",Hard,1036700,0,0,0
fc26,4713,"250",Hard,1000630,0,0,0
fc26,315,"250",Grass,661585,0,0,0
fc26,7694,"250",Clay,579320,0,0,0
fc26,360,"250",Clay,579320,0,0,0
fc26,316,"250",Clay,579320,0,0,0
fc26,375,"250",Hard,579320,0,0,0
tc01,328,"500",Hard,2385100,0,0,0
tc01,7485,"250",Hard,690135,0,0,0
tc01,329,"500",Hard,1818380,0,0,0
tc01,6242,"250",Hard,779780,0,0,0
tc01,314,"250",Clay,579320,0,0,0
tc01,440,"250",Grass,690135,0,0,0
tc01,308,"250",Clay,579320,0,0,0
tc01,7290,"250",Clay,579320,0,0,0
tc01,495,"500",Hard,2941785,0,0,0
tc01,451,"250",Hard,1395875,0,0,0
tc01,407,"500",Hard,2134985,0,0,0
tc01,301,"250",Hard,661585,0,0,0
tc01,336,"250",Hard,661585,0,0,0
tc01,4787,"250",Hard,750000,0,0,0
tc01,747,"500",Hard,3720165,0,0,0
tc01,7581,"250",Hard,1171655,0,1,0
tc01,319,"250",Clay,579320,0,0,0
tc01,8994,"250",Grass,932135,0,1,0
tc01,500,"500",Grass,2255655,0,0,0
tc01,321,"250",Grass,734915,0,0,0
tc01,322,"250",Clay,579320,0,0,0
tc01,8996,"250",Clay,661585,0,0,0
tc01,6932,"500",Clay,2100230,0,0,0
tc01,506,"250",Clay,642615,0,0,0
tc01,9158,"250",Clay,562345,0,0,0
tc01,8998,"250",Hard,661585,1,0,0
tc01,339,"250",Hard,661585,1,0,0
tc01,337,"500",Hard,2470310,0,0,0
tc01,439,"250",Clay,579320,0,0,0
tc01,414,"500",Clay,1891995,0,0,0
tc01,425,"500",Clay,2782960,0,0,0
tc01,807,"500",Hard,2206080,0,0,0
tc01,418,"500",Hard,2100230,0,0,0
tc01,6116,"250",Hard,756020,0,0,0
tc01,717,"250",Clay,661585,0,0,0
tc01,429,"250",Hard,690135,0,0,0
tc01,741,"250",Grass,740160,0,0,0
tc01,4462,"250",Clay,579320,0,0,0
tc01,7480,"250",Hard,915245,0,0,0
tc01,499,"250",Hard,661585,0,0,0
tc01,311,"500",Grass,2255655,0,0,0
tc01,424,"250",Hard,756020,0,0,0
tc01,341,"250",Hard,579320,0,0,0
tc01,496,"250",Hard,724015,0,0,0
tc01,9410,"250",Hard,1036700,0,0,0
tc01,4713,"250",Hard,1000630,0,0,0
tc01,315,"250",Grass,661585,0,1,0
tc01,7694,"250",Clay,579320,0,0,0
tc01,360,"250",Clay,579320,0,0,0
tc01,316,"250",Clay,579320,0,0,0
tc01,375,"250",Hard,579320,0,0,0
p0df,328,"500",Hard,2385100,0,0,0
p0df,7485,"250",Hard,690135,0,0,0
p0df,329,"500",Hard,1818380,0,0,0
p0df,6242,"250",Hard,779780,0,0,0
p0df,314,"250",Clay,579320,0,0,0
p0df,440,"250",Grass,690135,0,0,0
p0df,308,"250",Clay,579320,0,0,0
p0df,7290,"250",Clay,579320,0,0,0
p0df,495,"500",Hard,2941785,0,0,0
p0df,451,"250",Hard,1395875,0,0,0
p0df,407,"500",Hard,2134985,0,0,0
p0df,301,"250",Hard,661585,0,0,0
p0df,336,"250",Hard,661585,0,0,0
p0df,4787,"250",Hard,750000,0,0,0
p0df,747,"500",Hard,3720165,0,0,0
p0df,7581,"250",Hard,1171655,0,0,0
p0df,319,"250",Clay,579320,0,0,0
p0df,8994,"250",Grass,932135,0,0,0
p0df,500,"500",Grass,2255655,0,0,0
p0df,321,"250",Grass,734915,0,0,0
p0df,322,"250",Clay,579320,0,0,0
p0df,8996,"250",Clay,661585,0,0,0
p0df,6932,"500",Clay,2100230,0,1,0
p0df,506,"250",Clay,642615,0,0,0
p0df,9158,"250",Clay,562345,0,0,0
p0df,8998,"250",Hard,661585,0,0,0
p0df,339,"250",Hard,661585,0,0,0
p0df,337,"500",Hard,2470310,0,0,0
p0df,439,"250",Clay,579320,0,0,0
p0df,414,"500",Clay,1891995,0,0,0
p0df,425,"500",Clay,2782960,0,0,0
p0df,807,"500",Hard,2206080,0,0,0
p0df,418,"500",Hard,2100230,0,0,0
p0df,6116,"250",Hard,756020,0,0,0
p0df,717,"250",Clay,661585,0,0,0
p0df,429,"250",Hard,690135,0,0,0
p0df,741,"250",Grass,740160,0,0,0
p0df,4462,"250",Clay,579320,0,0,0
p0df,7480,"250",Hard,915245,0,0,0
p0df,499,"250",Hard,661585,0,0,0
p0df,311,"500",Grass,2255655,0,0,0
p0df,424,"250",Hard,756020,0,0,0
p0df,341,"250",Hard,579320,0,0,0
p0df,496,"250",Hard,724015,0,0,0
p0df,9410,"250",Hard,1036700,0,0,0
p0df,4713,"250",Hard,1000630,0,0,0
p0df,315,"250",Grass,661585,0,0,0
p0df,7694,"250",Clay,579320,0,0,0
p0df,360,"250",Clay,579320,0,0,0
p0df,316,"250",Clay,579320,0,0,0
p0df,375,"250",Hard,579320,0,0,0
ml57,328,"500",Hard,2385100,0,0,0
ml57,7485,"250",Hard,690135,0,0,0
ml57,329,"500",Hard,1818380,0,0,0
ml57,6242,"250",Hard,779780,0,0,0
ml57,314,"250",Clay,579320,0,0,0
ml57,440,"250",Grass,690135,0,0,0
ml57,308,"250",Clay,579320,0,0,0
ml57,7290,"250",Clay,579320,0,0,0
ml57,495,"500",Hard,2941785,0,0,0
ml57,451,"250",Hard,1395875,0,0,0
ml57,407,"500",Hard,2134985,0,0,0
ml57,301,"250",Hard,661585,0,0,0
ml57,336,"250",Hard,661585,0,0,0
ml57,4787,"250",Hard,750000,0,0,0
ml57,747,"500",Hard,3720165,0,0,0
ml57,7581,"250",Hard,1171655,0,0,0
ml57,319,"250",Clay,579320,0,0,0
ml57,8994,"250",Grass,932135,0,0,0
ml57,500,"500",Grass,2255655,0,0,0
ml57,321,"250",Grass,734915,0,0,0
ml57,322,"250",Clay,579320,0,0,0
ml57,8996,"250",Clay,661585,0,0,0
ml57,6932,"500",Clay,2100230,0,0,0
ml57,506,"250",Clay,642615,0,0,0
ml57,9158,"250",Clay,562345,0,0,0
ml57,8998,"250",Hard,661585,0,0,0
ml57,339,"250",Hard,661585,0,0,0
ml57,337,"500",Hard,2470310,0,0,0
ml57,439,"250",Clay,579320,0,0,0
ml57,414,"500",Clay,1891995,0,0,0
ml57,425,"500",Clay,2782960,0,0,0
ml57,807,"500",Hard,2206080,0,0,0
ml57,418,"500",Hard,2100230,0,0,0
ml57,6116,"250",Hard,756020,0,0,0
ml57,717,"250",Clay,661585,0,0,0
ml57,429,"250",Hard,690135,0,0,0
ml57,741,"250",Grass,740160,0,0,0
ml57,4462,"250",Clay,579320,0,0,0
ml57,7480,"250",Hard,915245,0,0,0
ml57,499,"250",Hard,661585,0,0,0
ml57,311,"500",Grass,2255655,0,0,0
ml57,424,"250",Hard,756020,0,0,0
ml57,341,"250",Hard,579320,0,0,0
ml57,496,"250",Hard,724015,0,0,0
ml57,9410,"250",Hard,1036700,0,0,0
ml57,4713,"250",Hard,1000630,0,0,0
ml57,315,"250",Grass,661585,0,0,0
ml57,7694,"250",Clay,579320,0,0,0
ml57,360,"250",Clay,579320,0,0,0
ml57,316,"250",Clay,579320,0,0,0
ml57,375,"250",Hard,579320,0,0,0
va08,328,"500",Hard,2385100,0,0,0
va08,7485,"250",Hard,690135,0,0,0
va08,329,"500",Hard,1818380,0,0,0
va08,6242,"250",Hard,779780,0,0,0
va08,314,"250",Clay,579320,0,0,0
va08,440,"250",Grass,690135,0,1,0
va08,308,"250",Clay,579320,0,0,0
va08,7290,"250",Clay,579320,0,0,0
va08,495,"500",Hard,2941785,0,0,0
va08,451,"250",Hard,1395875,0,0,0
va08,407,"500",Hard,2134985,0,0,0
va08,301,"250",Hard,661585,0,0,0
va08,336,"250",Hard,661585,0,0,0
va08,4787,"250",Hard,750000,0,0,0
va08,747,"500",Hard,3720165,0,0,0
va08,7581,"250",Hard,1171655,0,0,0
