"PlayerCode","EventId","iscritto","year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","Rank"
n0bs,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,64
n0bs,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,64
n0bs,8996,1,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,64
b0er,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,222
b0er,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,222
b0er,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,222
dc76,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,237
dc76,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,237
dc76,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,237
m0jz,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,243
m0jz,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,243
m0jz,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,243
c0ht,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,247
c0ht,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,247
c0ht,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,247
g0gw,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,248
g0gw,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,248
g0gw,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,248
y218,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,256
y218,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,256
y218,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,256
s0ze,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,260
s0ze,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,260
s0ze,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,260
sn54,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,261
sn54,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,261
sn54,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,261
s0cg,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,262
s0cg,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,262
s0cg,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,262
s0mn,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,270
s0mn,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,270
s0mn,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,270
mp01,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,276
mp01,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,276
mp01,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,276
m0on,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,283
m0on,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,283
m0on,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,283
s0o6,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,284
s0o6,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,284
s0o6,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,284
g0ix,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,289
g0ix,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,289
g0ix,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,289
c0aj,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,290
c0aj,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,290
b0u4,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,297
b0u4,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,297
b0u4,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,297
be90,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,299
be90,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,299
be90,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,299
h0cx,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,302
h0cx,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,302
h0cx,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,302
ea27,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,304
ea27,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,304
ea27,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,304
o0be,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,307
o0be,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,307
o0be,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,307
b0lw,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,309
b0lw,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,309
b0lw,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,309
z09f,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,312
z09f,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,312
z09f,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,312
ge28,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,313
ge28,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,313
ge28,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,313
v717,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,318
v717,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,318
v717,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,318
n731,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,320
n731,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,320
n731,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,320
a09u,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,321
a09u,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,321
a09u,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,321
o660,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,329
o660,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,329
o660,8996,1,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,329
cg33,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,332
cg33,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,332
cg33,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,332
so20,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,334
so20,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,334
so20,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,334
d0h9,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,336
d0h9,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,336
d0h9,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,336
c0hb,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,337
c0hb,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,337
c0hb,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,337
m0e1,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,338
m0e1,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,338
m0e1,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,338
t09x,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,341
t09x,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,341
t09x,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,341
p0d0,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,342
p0d0,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,342
p0d0,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,342
s0gz,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,345
s0gz,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,345
s0gz,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,345
wb08,495,1,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,346
wb08,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,346
wb08,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,346
e0dd,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,347
e0dd,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,347
e0dd,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,347
s0bt,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,349
s0bt,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,349
s0bt,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,349
m0oh,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,351
m0oh,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,351
m0oh,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,351
p0ht,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,354
p0ht,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,354
p0ht,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,354
p0j1,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,355
p0j1,807,1,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,1,355
p0j1,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,355
kc33,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,361
kc33,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,361
kc33,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,361
p0ay,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,363
p0ay,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,363
p0ay,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,363
e698,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,367
e698,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,367
e698,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,367
s0uv,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,371
s0uv,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,371
s0uv,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,371
z0cq,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,374
z0cq,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,374
z0cq,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,374
m0n1,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,386
m0n1,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,386
m0n1,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,386
ss25,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,387
ss25,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,387
ss25,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,387
c0ak,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,388
c0ak,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,388
c0ak,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,388
p0hw,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,393
p0hw,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,393
p0hw,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,393
t0fi,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,398
t0fi,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,398
t0fi,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,398
gb93,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,401
gb93,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,401
gb93,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,401
b0ou,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,402
b0ou,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,402
b0ou,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,402
wb32,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,411
wb32,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,411
wb32,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,411
p0ea,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,415
p0ea,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,415
p0ea,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,415
gh92,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,417
gh92,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,417
gh92,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,417
r0a7,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,422
r0a7,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,422
r0a7,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,422
cf01,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,425
cf01,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,425
cf01,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,425
f840,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,434
f840,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,434
f840,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,434
ph78,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,442
ph78,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,442
ph78,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,442
l0cf,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,477
l0cf,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,477
l0cf,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,477
ea13,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,479
ea13,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,479
ea13,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,479
p0k4,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,503
p0k4,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,503
p0k4,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,503
kb95,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,515
kb95,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,515
kb95,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,515
c0nb,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,523
c0nb,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,523
c0nb,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,523
m0np,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,528
m0np,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,528
m0np,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,528
b0gy,495,0,2025,"2025-02-24",Dubai,"500",U.A.E.,Hard,3237670,0,572
b0gy,807,0,2025,"2025-02-24",Acapulco,"500",Mexico,Hard,2585410,0,572
b0gy,8996,0,2025,"2025-02-24",Santiago,"250",Chile,Clay,680140,0,572
hb71,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,22
m0ni,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,24
m0ni,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,24
m0ni,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,24
bk40,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,27
bk40,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,27
bk40,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,27
te30,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,32
te30,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,32
te30,717,1,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,32
tc61,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,35
tc61,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,35
tc61,717,1,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,35
gj37,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,37
gj37,360,1,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,37
gj37,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,37
a0fc,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,39
a0fc,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,39
a0fc,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,39
ea24,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,44
ea24,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,44
ea24,717,1,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,44
gc88,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,46
gc88,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,46
gc88,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,46
mo44,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,47
mo44,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,47
mo44,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,47
sl28,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,49
sl28,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,49
sl28,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,49
z371,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,53
z371,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,53
z371,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,53
d0fj,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,57
d0fj,360,1,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,57
d0fj,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,57
j551,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,58
j551,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,58
j551,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,58
n0bs,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,61
n0bs,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,61
n0bs,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,61
bk92,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,77
bk92,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,77
bk92,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,77
b0er,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,189
b0er,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,189
b0er,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,189
s0ze,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,200
s0ze,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,200
s0ze,717,1,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,200
wb08,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,211
wb08,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,211
wb08,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,211
c0ht,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,219
c0ht,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,219
c0ht,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,219
p0j1,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,224
p0j1,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,224
p0j1,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,224
m0jz,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,232
m0jz,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,232
m0jz,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,232
dc76,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,244
dc76,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,244
dc76,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,244
y218,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,246
y218,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,246
y218,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,246
sn54,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,249
sn54,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,249
sn54,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,249
g0gw,4462,1,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,250
g0gw,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,250
g0gw,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,250
d0h9,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,252
d0h9,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,252
d0h9,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,252
s0mn,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,254
s0mn,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,254
s0mn,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,254
m0on,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,256
m0on,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,256
m0on,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,256
s0cg,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,260
s0cg,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,260
s0cg,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,260
ea27,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,272
ea27,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,272
ea27,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,272
h0cx,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,273
h0cx,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,273
h0cx,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,273
kc33,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,278
kc33,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,278
kc33,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,278
s0uv,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,279
s0uv,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,279
s0uv,717,0,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,279
mp01,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,282
mp01,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,282
mp01,717,1,2025,"2025-03-31",Houston,"250","TX, U.S.A.",Clay,680140,0,282
z09f,4462,0,2025,"2025-03-31",Bucharest,"250",Romania,Clay,596035,0,285
z09f,360,0,2025,"2025-03-31",Marrakech,"250",Morocco,Clay,596035,0,285
