PlayerCode,EventId,PointsGained,iscritto,year,date_tournament,EventName,EventType,EventCountry,Surface,TotPrizeMoney,Same_Nationality
j551,425,20,1,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
j551,496,0,0,2023,2023-02-20,Marseille,250,France,Hard,707510,0
j551,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
j551,322,250,1,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
j551,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
j551,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
j551,341,0,0,2023,2023-11-06,Metz,250,France,Hard,562815,0
j551,328,45,1,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
j551,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
j551,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
j551,8996,250,1,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
j551,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
j551,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
j551,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
j551,741,0,1,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
j551,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
j551,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
j551,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
j551,2843,0,0,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,0
j551,360,0,1,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
j551,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
j551,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
j551,451,0,0,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
j551,717,0,0,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
j551,499,0,0,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
j551,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
j551,747,90,1,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
j551,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
j551,7480,45,1,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
b0gg,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
b0gg,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
b0gg,316,0,0,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
b0gg,2841,0,1,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
b0gg,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
b0gg,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
b0gg,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
b0gg,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
b0gg,891,6,1,2023,2023-01-02,Pune,250,India,Hard,642735,0
b0gg,9410,0,0,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,0
b0gg,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
b0gg,418,0,0,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
b0gg,6116,0,0,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
b0gg,315,0,0,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,0
b0gg,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
b0gg,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
b0gg,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
b0gg,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
b0gg,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
b0gg,429,0,0,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
b0gg,7485,0,0,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
b0gg,440,0,0,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
b0gg,425,0,0,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
b0gg,496,0,0,2023,2023-02-20,Marseille,250,France,Hard,707510,0
b0gg,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
b0gg,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
b0gg,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
b0gg,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
b0gg,341,0,0,2023,2023-11-06,Metz,250,France,Hard,562815,0
b0gg,328,0,0,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
b0gg,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
b0gg,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
b0gg,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
b0gg,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
b0gg,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
b0gg,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
b0gg,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
b0gg,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
b0gg,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
b0gg,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
b0gg,2843,0,0,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,0
b0gg,360,0,0,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
b0gg,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
b0gg,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
b0gg,451,0,0,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
b0gg,717,0,0,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
b0gg,499,0,1,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
b0gg,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
b0gg,747,0,0,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
b0gg,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
b0gg,7480,0,0,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
s0h2,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
s0h2,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
s0h2,316,20,1,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
s0h2,2841,0,0,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
s0h2,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
s0h2,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
s0h2,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
s0h2,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
s0h2,891,0,0,2023,2023-01-02,Pune,250,India,Hard,642735,0
s0h2,9410,20,1,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,1
s0h2,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
s0h2,418,45,1,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
s0h2,6116,0,0,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
s0h2,315,0,0,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,0
s0h2,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
s0h2,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
s0h2,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
s0h2,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
s0h2,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
s0h2,429,0,0,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
s0h2,7485,20,1,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
s0h2,440,0,0,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
s0h2,425,20,1,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
s0h2,496,0,0,2023,2023-02-20,Marseille,250,France,Hard,707510,0
s0h2,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
s0h2,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
s0h2,495,10,1,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
s0h2,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
s0h2,341,150,1,2023,2023-11-06,Metz,250,France,Hard,562815,0
s0h2,328,110,1,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
s0h2,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
s0h2,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
s0h2,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
s0h2,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
s0h2,6242,0,1,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
s0h2,439,0,1,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
s0h2,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
s0h2,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
s0h2,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
s0h2,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
s0h2,2843,0,0,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,0
s0h2,360,0,0,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
s0h2,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
s0h2,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
s0h2,451,0,1,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
s0h2,717,0,0,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
s0h2,499,0,0,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
s0h2,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
s0h2,747,0,0,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
s0h2,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
s0h2,7480,0,0,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
d994,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
d994,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
d994,316,0,0,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
d994,2841,0,0,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
d994,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
d994,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
d994,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
d994,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
d994,891,0,0,2023,2023-01-02,Pune,250,India,Hard,642735,0
d994,9410,0,0,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,0
d994,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
d994,418,0,0,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
d994,6116,12,1,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
d994,315,20,1,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,0
d994,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
d994,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
d994,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
d994,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
d994,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
d994,429,0,0,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
d994,7485,0,0,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
d994,440,0,0,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
d994,425,0,0,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
d994,496,0,0,2023,2023-02-20,Marseille,250,France,Hard,707510,0
d994,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
d994,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
d994,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
d994,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
d994,341,0,0,2023,2023-11-06,Metz,250,France,Hard,562815,0
d994,328,0,0,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
d994,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
d994,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
d994,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
d994,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
d994,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
d994,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
d994,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
d994,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
d994,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
d994,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
d994,2843,6,1,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,1
d994,360,0,0,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
d994,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
d994,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
d994,451,0,0,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
d994,717,0,0,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
d994,499,0,0,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
d994,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
d994,747,0,0,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
d994,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
d994,7480,20,1,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
bo10,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
bo10,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
bo10,316,0,0,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
bo10,2841,0,0,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
bo10,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
bo10,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
bo10,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
bo10,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
bo10,891,0,0,2023,2023-01-02,Pune,250,India,Hard,642735,0
bo10,9410,0,0,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,0
bo10,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
bo10,418,0,0,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
bo10,6116,6,1,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
bo10,315,20,1,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,0
bo10,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
bo10,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
bo10,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
bo10,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
bo10,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
bo10,429,0,0,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
bo10,7485,0,1,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
bo10,440,0,1,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
bo10,425,0,1,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
bo10,496,32,1,2023,2023-02-20,Marseille,250,France,Hard,707510,0
bo10,407,90,1,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
bo10,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
bo10,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
bo10,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
bo10,341,6,1,2023,2023-11-06,Metz,250,France,Hard,562815,0
bo10,328,0,0,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
bo10,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
bo10,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
bo10,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
bo10,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
bo10,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
bo10,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
bo10,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
bo10,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
bo10,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
bo10,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
bo10,2843,0,0,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,0
bo10,360,0,0,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
bo10,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
bo10,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
bo10,451,0,0,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
bo10,717,90,1,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
bo10,499,0,0,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
bo10,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
bo10,747,0,0,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
bo10,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
bo10,7480,20,1,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
r0fs,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
r0fs,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
r0fs,316,0,0,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
r0fs,2841,0,0,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
r0fs,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
r0fs,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
r0fs,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
r0fs,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
r0fs,891,0,0,2023,2023-01-02,Pune,250,India,Hard,642735,0
r0fs,9410,0,0,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,0
r0fs,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
r0fs,418,0,0,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
r0fs,6116,0,0,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
r0fs,315,0,0,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,0
r0fs,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
r0fs,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
r0fs,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
r0fs,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
r0fs,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
r0fs,429,0,1,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
r0fs,7485,0,0,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
r0fs,440,0,0,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
r0fs,425,0,0,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
r0fs,496,20,1,2023,2023-02-20,Marseille,250,France,Hard,707510,0
r0fs,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
r0fs,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
r0fs,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
r0fs,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
r0fs,341,0,0,2023,2023-11-06,Metz,250,France,Hard,562815,0
r0fs,328,0,1,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
r0fs,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
r0fs,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
r0fs,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
r0fs,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
r0fs,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
r0fs,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
r0fs,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
r0fs,308,0,0,2023,2023-04-17,Munich,250,Germany,Clay,562815,0
r0fs,8998,0,0,2023,2023-01-09,Adelaide 2,250,Australia,Hard,642735,0
r0fs,9158,0,0,2023,2023-02-06,Cordoba,250,Argentina,Clay,642735,0
r0fs,2843,0,0,2023,2023-01-02,Adelaide 1,250,Australia,Hard,642735,0
r0fs,360,0,0,2023,2023-04-03,Marrakech,250,Morocco,Clay,562815,0
r0fs,329,0,0,2023,2023-10-16,Tokyo,500,Japan,Hard,1857660,0
r0fs,9164,0,0,2023,2023-09-18,Zhuhai,250,China,Hard,981785,0
r0fs,451,0,0,2023,2023-02-20,Doha,250,Qatar,Hard,1377025,0
r0fs,717,0,0,2023,2023-04-03,Houston,250,"TX, U.S.A.",Clay,642735,0
r0fs,499,0,0,2023,2023-02-13,Delray Beach,250,"FL, U.S.A.",Hard,642735,0
r0fs,424,0,0,2023,2023-02-06,Dallas,250,"TX, U.S.A.",Hard,737170,0
r0fs,747,0,0,2023,2023-09-25,Beijing,500,China,Hard,3633875,0
r0fs,311,0,0,2023,2023-06-19,London / Queen's Club,500,Great Britain,Grass,2195175,0
r0fs,7480,0,0,2023,2023-07-31,Los Cabos,250,Mexico,Hard,852480,0
k0az,319,0,0,2023,2023-07-31,Kitzbuhel,250,Austria,Clay,562815,0
k0az,414,0,0,2023,2023-07-24,Hamburg,500,Germany,Clay,1831515,0
k0az,316,0,0,2023,2023-07-17,Bastad,250,Sweden,Clay,562815,0
k0az,2841,0,0,2023,2023-04-17,Banja Luka,250,Bosnia & Herzegovina,Clay,562815,0
k0az,807,0,0,2023,2023-02-27,Acapulco,500,Mexico,Hard,2013940,0
k0az,6932,0,0,2023,2023-02-20,Rio de Janeiro,500,Brazil,Clay,2013940,0
k0az,506,0,0,2023,2023-02-13,Buenos Aires,250,Argentina,Clay,626595,0
k0az,301,0,0,2023,2023-01-09,Auckland,250,New Zealand,Hard,642735,0
k0az,891,0,0,2023,2023-01-02,Pune,250,India,Hard,642735,0
k0az,9410,0,0,2023,2023-09-25,Astana,250,Kazakhstan,Hard,1017850,0
k0az,7581,0,0,2023,2023-09-18,Chengdu,250,China,Hard,1152805,0
k0az,418,0,0,2023,2023-07-31,Washington,500,"DC, U.S.A.",Hard,2013940,0
k0az,6116,0,0,2023,2023-07-24,Atlanta,250,"GA, U.S.A.",Hard,737170,0
k0az,315,0,1,2023,2023-07-17,Newport,250,"RI, U.S.A.",Grass,642735,1
k0az,8994,0,0,2023,2023-06-26,Mallorca,250,Spain,Grass,915630,0
k0az,500,0,0,2023,2023-06-19,Halle,500,Germany,Grass,2195175,0
k0az,321,0,0,2023,2023-06-12,Stuttgart,250,Germany,Grass,718410,0
k0az,7694,0,0,2023,2023-05-22,Lyon,250,France,Clay,562815,0
k0az,337,0,0,2023,2023-10-23,Vienna,500,Austria,Hard,2409835,0
k0az,429,0,0,2023,2023-10-16,Stockholm,250,Sweden,Hard,673630,0
k0az,7485,0,0,2023,2023-10-16,Antwerp,250,Belgium,Hard,673630,0
k0az,440,0,0,2023,2023-06-12,'s-Hertogenbosch,250,Netherlands,Grass,673630,0
k0az,425,0,0,2023,2023-04-17,Barcelona,500,Spain,Clay,2722480,0
k0az,496,0,0,2023,2023-02-20,Marseille,250,France,Hard,707510,0
k0az,407,0,0,2023,2023-02-13,Rotterdam,500,Netherlands,Hard,2074505,0
k0az,322,0,0,2023,2023-05-22,Geneva,250,Switzerland,Clay,562815,0
k0az,495,0,0,2023,2023-02-27,Dubai,500,U.A.E.,Hard,2855495,0
k0az,375,0,0,2023,2023-02-06,Montpellier,250,France,Hard,562815,0
k0az,341,0,0,2023,2023-11-06,Metz,250,France,Hard,562815,0
k0az,328,0,0,2023,2023-10-23,Basel,500,Switzerland,Hard,2196000,0
k0az,314,0,0,2023,2023-07-17,Gstaad,250,Switzerland,Clay,562815,0
k0az,7290,0,0,2023,2023-04-03,Estoril,250,Portugal,Clay,562815,0
k0az,8996,0,0,2023,2023-02-27,Santiago,250,Chile,Clay,642735,0
k0az,7434,0,0,2023,2023-11-06,Sofia,250,Bulgaria,Hard,562815,0
k0az,6242,0,0,2023,2023-08-21,Winston-Salem,250,"NC, U.S.A.",Hard,760930,0
k0az,439,0,0,2023,2023-07-24,Umag,250,Croatia,Clay,562815,0
k0az,741,0,0,2023,2023-06-26,Eastbourne,250,Great Britain,Grass,723655,0
